,epoch,dot_p_b_corr,dot_p_b_org
0,0,0.017411818504897935,0.01711871000742081
1,1,0.1010222544406722,0.10959545118154759
2,2,0.10097228558573845,0.14302675736612053
3,4,0.09843651765629657,0.1898226183916462
4,6,0.10760681525153437,0.20713548583594396
5,8,0.11481345118338925,0.21608856981894423
6,10,0.11881865310072776,0.22047489769167505
7,12,0.1241572664334103,0.2217906212461402
8,14,0.13258016633042458,0.2210836467818314
9,16,0.1406947076411021,0.21872635586833603
10,18,0.14675187132493095,0.21261501487357726
11,20,0.15160512537276438,0.2043206022274458
12,25,0.16441144654441053,0.18603645304784916
13,30,0.1759929502521755,0.16941868986211034
14,35,0.18496236632179736,0.15426479805724816
15,40,0.19031626378865196,0.1404186754757039
16,45,0.18718395657317669,0.1245906960543429
17,50,0.1910626162582174,0.1191961667192522
18,55,0.20339675006594604,0.12523082092392684
19,60,0.2125003449353419,0.12770598086457133
20,65,0.22524224849305266,0.1296203088530383
21,70,0.23754547000172616,0.13604694325794794
22,75,0.2463772775907076,0.1391952608254869
23,80,0.2536492352990721,0.14087630903748807
24,85,0.26206674015254666,0.1439508215703801
25,90,0.2709860320714402,0.14807112428300404
26,95,0.2756703199149117,0.14695480709603478
27,100,0.2811706972220561,0.15183802113993786
28,105,0.28441782470369326,0.15012279589789346
29,110,0.286807204235649,0.15007996717459846
30,115,0.2917041104298247,0.15649379434368516
31,120,0.30201511190163316,0.15958426119601915
32,125,0.3020044580919741,0.16021479986873355
33,130,0.30069135890759074,0.16101345287055704
34,135,0.3107641338957587,0.16778870451250305
35,140,0.31023587913483697,0.1653515921167313
36,145,0.3191419348821221,0.17294373047987893
37,150,0.3202207368131399,0.1718738676693463
38,155,0.316344917488542,0.1681349554559484
39,160,0.31264942239595095,0.16443832508767559
40,165,0.3135983622462816,0.16834931027643663
41,170,0.333394815004179,0.179843965876902
42,175,0.33115776184198764,0.1784146707023047
43,180,0.3283912149424768,0.17416416186896044
44,185,0.32673309948445295,0.1714005565715438
45,190,0.3215804662624461,0.1690609107220538
46,195,0.3186879507333156,0.16667904770375194
47,200,0.31635907725681117,0.16658287280623615
48,205,0.31383584466271197,0.16502371145494027
