,pca_variance_class
0,0.42215956925903664
1,0.42307309948922855
2,0.44113937969955
3,0.5249659446671134
4,0.4457266465945003
5,0.44729731202502
6,0.4360033070062113
7,0.47534878167760064
8,0.4903200425560079
9,0.5436976487626263
