epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,11.998000000000001,15.32,15.310000000000002,16.738,26.622,26.63
1,11.936,15.058,15.049999999999999,14.216000000000001,21.008,21.42
2,14.693999999999999,21.709999999999997,21.7,15.808,24.522,24.9
4,19.102,32.440000000000005,32.17,19.724,33.866,34.0
6,19.714000000000002,32.932,32.43,22.122,38.708,38.42
8,20.183999999999997,33.050000000000004,32.190000000000005,23.73,41.548,41.54
10,20.686,33.262,32.23,25.2,43.476,43.05
12,21.722,34.572,33.23,26.456000000000003,44.894,43.45
14,23.118,36.162,34.22,27.794,45.98,43.55
16,24.593999999999998,37.68,35.35,29.168,46.696,43.51
18,25.985999999999997,38.732,35.88,30.374000000000002,47.018,43.6
20,27.348,39.582,35.89,31.56,46.982,43.0
25,31.112000000000002,41.492000000000004,36.68,34.814,46.598,41.089999999999996
30,35.092,42.704,37.26,37.772,46.064,39.75
35,38.632,43.358000000000004,36.84,40.544000000000004,45.251999999999995,38.23
40,41.658,43.704,36.25,42.956,44.936,37.31
45,43.913999999999994,43.738,35.76,44.99,44.36,36.32
50,46.564,44.006,34.97,47.354,44.626,35.260000000000005
55,50.548,44.556000000000004,34.69,51.61,45.052,34.97
60,53.868,44.234,33.39,54.664,44.62,33.45
65,58.809999999999995,45.614,34.39,59.184000000000005,45.839999999999996,34.83
70,62.77,46.108,33.78,62.946000000000005,46.356,34.160000000000004
75,66.4,46.154,33.6,66.74,46.442,33.62
80,68.138,46.902,34.03,68.298,46.974,34.11
85,71.576,47.156,34.14,71.936,47.392,34.14
90,73.134,46.964,32.89,73.08200000000001,47.216,33.42
95,74.268,47.21,33.239999999999995,74.36399999999999,47.476,33.71
100,75.89200000000001,47.994,34.2,76.092,48.348,34.589999999999996
105,78.02,47.452,33.51,78.164,47.668,33.839999999999996
110,78.69800000000001,48.187999999999995,33.81,78.77199999999999,48.376000000000005,34.27
115,80.536,47.912,32.9,80.72,48.032000000000004,33.269999999999996
120,81.132,47.946,33.48,81.142,48.004000000000005,33.51
125,84.726,47.516000000000005,32.37,84.834,47.628,32.72
130,83.16,47.798,32.519999999999996,83.392,47.996,32.97
135,83.61800000000001,47.81,33.61,83.684,47.934,34.050000000000004
140,84.844,47.618,32.58,84.99600000000001,47.772,33.040000000000006
145,88.274,47.538000000000004,32.12,88.372,47.648,32.54
150,87.492,48.198,33.18,87.57000000000001,48.332,33.43
155,89.01,47.912,32.98,89.126,48.052,33.23
160,90.116,47.620000000000005,32.96,90.23400000000001,47.754000000000005,32.99
165,88.3,47.974,32.83,88.41,48.086,33.21
170,89.132,47.85,32.87,89.14999999999999,47.984,33.03
175,92.892,47.821999999999996,33.06,92.988,47.946,33.42
180,92.778,47.821999999999996,33.11,92.81,47.924,33.300000000000004
185,93.014,47.99,33.03,93.06400000000001,48.114000000000004,33.19
190,93.796,47.666,33.14,93.95,47.744,33.300000000000004
195,94.884,47.774,32.879999999999995,94.882,47.838,33.08
200,95.684,47.686,32.97,95.67,47.724,33.160000000000004
205,96.284,47.628,33.12,96.304,47.682,33.45
