epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,63.54,63.55333333333333,63.39
1,72.92666666666666,72.91833333333332,72.39
2,76.12666666666667,76.125,75.46000000000001
4,80.18166666666666,80.17999999999999,79.54
6,82.74833333333333,82.74833333333333,81.86
8,84.76,84.75833333333334,83.89
10,86.11833333333333,86.11666666666666,85.07000000000001
12,86.91499999999999,86.91833333333334,85.77
14,87.8,87.79833333333333,86.26
16,88.875,88.87666666666667,87.22999999999999
18,89.58666666666667,89.58333333333334,87.83999999999999
20,90.17333333333333,90.17333333333333,88.42
25,90.77333333333333,90.77166666666666,88.69
30,91.49666666666667,91.49833333333333,89.08
35,91.9,91.89666666666668,89.33
40,92.80166666666668,92.80333333333334,89.64
45,93.045,93.04166666666667,89.53999999999999
50,93.33500000000001,93.33833333333334,89.60000000000001
55,93.69833333333332,93.70333333333333,89.85
60,93.80333333333334,93.80333333333334,89.69
65,94.36333333333333,94.365,89.88000000000001
70,94.245,94.24833333333333,89.8
75,94.585,94.58166666666666,90.01
80,94.49166666666666,94.49166666666666,90.12
85,94.50833333333334,94.51166666666667,89.83
90,94.97333333333333,94.97166666666666,90.16999999999999
95,94.79833333333333,94.80166666666666,90.10000000000001
100,95.245,95.245,90.22
105,95.44666666666667,95.44666666666667,90.22
110,95.30999999999999,95.31166666666667,90.16999999999999
115,95.51666666666667,95.51833333333335,90.11
120,95.785,95.78166666666667,90.33
125,95.15666666666667,95.15333333333334,89.81
130,95.77333333333333,95.775,90.39
135,95.60166666666666,95.60166666666666,89.74
140,95.82000000000001,95.81833333333334,90.34
145,95.83,95.83166666666668,90.05
150,95.67333333333333,95.675,90.3
155,95.91333333333333,95.91166666666666,90.42999999999999
160,95.66666666666667,95.665,90.23
165,96.57666666666667,96.57833333333333,90.49000000000001
170,96.045,96.045,90.23
175,95.90333333333334,95.90166666666666,90.2
180,95.97,95.97,90.14
185,96.86166666666666,96.86333333333333,90.60000000000001
190,96.22833333333334,96.23,90.44
195,95.935,95.935,90.36
200,96.52666666666667,96.52666666666667,90.56
