,pca_variance_class
0,0.9003444238173249
1,0.8920374648471893
2,0.8810685159606787
3,0.8893310091203506
4,0.9046389600277839
5,0.8829807864716147
6,0.8933382209651467
7,0.8969207151867716
8,0.892071031096941
9,0.9103668489600621
