,acc_class
0,0.06439999490976334
1,0.05920000001788139
2,0.2053999900817871
3,0.05719999969005585
4,0.03480000048875809
5,0.12520000338554382
6,0.08100000023841858
7,0.15199999511241913
8,0.0429999977350235
9,0.09299999475479126
