,acc_class
0,0.2133999913930893
1,0.4599999785423279
2,0.5126000046730042
3,0.4381999969482422
4,0.41679999232292175
5,0.4291999936103821
6,0.42569997906684875
7,0.5029000043869019
8,0.3100999891757965
9,0.3789999783039093
10,0.7073999643325806
11,0.48659998178482056
12,0.4560999870300293
13,0.16699999570846558
14,0.45619997382164
15,0.48330000042915344
16,0.60589998960495
17,0.4546999931335449
18,0.28209999203681946
19,0.3572999835014343
20,0.4007999897003174
21,0.5266000032424927
22,0.43699997663497925
23,0.36820000410079956
24,0.3725000023841858
25,0.4039999842643738
26,0.4041999876499176
27,0.3003999888896942
28,0.5867999792098999
29,0.2719999849796295
30,0.5956999659538269
31,0.5130999684333801
32,0.608299970626831
33,0.5825999975204468
34,0.3865000009536743
35,0.4162999987602234
36,0.30570000410079956
37,0.6022999882698059
38,0.15919999778270721
39,0.36159998178482056
40,0.5349999666213989
41,0.5231999754905701
42,0.523099958896637
43,0.5605999827384949
44,0.5173999667167664
45,0.4189999997615814
46,0.4294999837875366
47,0.3497999906539917
48,0.3637999892234802
49,0.3427000045776367
50,0.47669997811317444
51,0.33899998664855957
52,0.44689998030662537
53,0.4633999764919281
54,0.6323999762535095
55,0.5992000102996826
56,0.4729999899864197
57,0.6509000062942505
58,0.27539998292922974
59,0.33149999380111694
60,0.28859999775886536
61,0.46879997849464417
62,0.3666999936103821
63,0.22139999270439148
64,0.5026999711990356
65,0.2760999798774719
66,0.4838999807834625
67,0.4829999804496765
68,0.48799997568130493
69,0.6473999619483948
70,0.38359999656677246
71,0.5862999558448792
72,0.4893999993801117
73,0.49069997668266296
74,0.6523999571800232
75,0.24089999496936798
76,0.290800005197525
77,0.6333000063896179
78,0.39100000262260437
79,0.27149999141693115
80,0.4821999967098236
81,0.2612999975681305
82,0.48019999265670776
83,0.49069997668266296
84,0.32999998331069946
85,0.37199997901916504
86,0.6294999718666077
87,0.29809999465942383
88,0.5148000121116638
89,0.4050999879837036
90,0.5388999581336975
91,0.4950999915599823
92,0.46459999680519104
93,0.34689998626708984
94,0.46719998121261597
95,0.36800000071525574
96,0.4408999979496002
97,0.16269999742507935
98,0.321399986743927
99,0.4059000015258789
100,0.6085999608039856
101,0.20589999854564667
102,0.5313999652862549
103,0.6821999549865723
104,0.25
105,0.1981000006198883
106,0.1995999962091446
107,0.31290000677108765
108,0.5203999876976013
109,0.3814999759197235
110,0.30169999599456787
111,0.3400999903678894
112,0.493399977684021
113,0.40039998292922974
114,0.33469998836517334
115,0.6007999777793884
116,0.4106999933719635
117,0.6051999926567078
118,0.4624999761581421
119,0.6292999982833862
120,0.46230000257492065
121,0.41449999809265137
122,0.47909998893737793
123,0.3222000002861023
124,0.27390000224113464
125,0.47450000047683716
126,0.7091000080108643
127,0.4770999848842621
128,0.5949999690055847
129,0.3346000015735626
130,0.4748999774456024
131,0.26819998025894165
132,0.34299999475479126
133,0.3116999864578247
134,0.2395000010728836
135,0.3116999864578247
136,0.38329997658729553
137,0.6096999645233154
138,0.2694999873638153
139,0.30059999227523804
140,0.5022000074386597
141,0.5270000100135803
142,0.31459999084472656
143,0.3813999891281128
144,0.33399999141693115
145,0.33069998025894165
146,0.3376999795436859
147,0.27639999985694885
148,0.4399999976158142
149,0.2937999963760376
150,0.4511999785900116
151,0.44349998235702515
152,0.29829999804496765
153,0.2628999948501587
154,0.24949999153614044
155,0.39229997992515564
156,0.3861999809741974
157,0.39959999918937683
158,0.4081999957561493
159,0.43699997663497925
160,0.6633999943733215
161,0.49629998207092285
162,0.4846999943256378
163,0.6470999717712402
164,0.2840999960899353
165,0.4180999994277954
166,0.3560999929904938
167,0.20899999141693115
168,0.4187999963760376
169,0.49390000104904175
170,0.5430999994277954
171,0.42639997601509094
172,0.5268999934196472
173,0.5773000121116638
174,0.22439999878406525
175,0.40529999136924744
176,0.36139997839927673
177,0.42409998178482056
178,0.42549997568130493
179,0.47749999165534973
180,0.5009999871253967
181,0.5412999987602234
182,0.35599997639656067
183,0.43369999527931213
184,0.31520000100135803
185,0.5552999973297119
186,0.16539999842643738
187,0.17249999940395355
188,0.3165999948978424
189,0.33640000224113464
190,0.49469998478889465
191,0.3646000027656555
192,0.4213999807834625
193,0.6439999938011169
194,0.4770999848842621
195,0.5419999957084656
196,0.6114000082015991
197,0.5263999700546265
198,0.5744999647140503
199,0.6157000064849854
