,number_pca_components_class
0,4
1,4
2,4
3,4
4,4
5,4
6,4
7,5
8,5
9,5
10,5
11,4
12,4
13,3
14,4
15,5
16,4
17,4
18,4
19,5
20,4
21,4
22,4
23,3
24,5
25,4
26,4
27,4
28,4
29,4
30,4
31,4
32,4
33,4
34,4
35,4
36,4
37,4
38,4
39,4
40,5
41,5
42,5
43,4
44,4
45,3
46,4
47,4
48,4
49,4
50,5
51,4
52,4
53,4
54,4
55,4
56,4
57,4
58,4
59,4
60,4
61,4
62,5
63,4
64,5
65,4
66,4
67,5
68,5
69,5
70,4
71,4
72,4
73,5
74,5
75,4
76,5
77,4
78,4
79,5
80,5
81,4
82,4
83,4
84,4
85,5
86,4
87,4
88,5
89,4
90,4
91,4
92,5
93,4
94,4
95,4
96,4
97,5
98,4
99,5
100,5
101,3
102,4
103,4
104,4
105,5
106,5
107,4
108,4
109,5
110,4
111,4
112,4
113,4
114,4
115,4
116,4
117,5
118,4
119,4
120,4
121,4
122,5
123,4
124,4
125,5
126,4
127,4
128,4
129,4
130,4
131,5
132,4
133,4
134,5
135,5
136,5
137,4
138,5
139,4
140,5
141,4
142,4
143,4
144,5
145,4
146,4
147,4
148,3
149,5
150,4
151,5
152,5
153,4
154,4
155,5
156,5
157,4
158,4
159,5
160,4
161,4
162,4
163,5
164,4
165,4
166,4
167,4
168,5
169,4
170,4
171,4
172,5
173,3
174,4
175,4
176,4
177,3
178,3
179,4
180,5
181,3
182,3
183,4
184,3
185,4
186,2
187,3
188,3
189,3
190,3
191,2
192,2
193,4
194,3
195,4
196,4
197,4
198,4
199,4
