,pca_variance_class
0,0.6642341335023798
1,0.6420353044660465
2,0.6286555703364938
3,0.6386371872745057
4,0.5655344848655462
5,0.5426515784300496
6,0.5931534695494566
7,0.6867808962502513
8,0.6002816225586273
9,0.6040583793810335
