epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
11,13.58,32.025999999999996,32.06
12,15.143999999999998,33.344,33.160000000000004
13,16.272000000000002,33.308,32.76
14,17.262,31.513999999999996,30.75
15,18.509999999999998,30.334,29.89
16,20.14,28.105999999999998,27.639999999999997
17,21.686,25.708,24.959999999999997
18,23.152,22.796,21.45
19,24.382,22.048000000000002,21.22
20,24.901999999999997,21.462,20.05
21,24.942,20.552,18.84
22,24.959999999999997,20.132,19.16
23,24.610000000000003,20.034,18.23
24,24.356,20.922,19.66
25,23.524,21.166,19.59
26,23.22,19.323999999999998,17.11
27,23.094,19.544,18.360000000000003
28,22.688,16.676,14.940000000000001
29,22.28,19.028,16.939999999999998
30,21.564,17.456,15.4
31,21.701999999999998,16.567999999999998,15.040000000000001
32,21.526,18.004,16.05
33,21.86,15.440000000000001,14.23
34,21.194,16.024,14.69
35,21.168,16.13,14.510000000000002
36,21.082,14.334,12.98
37,20.41,14.334,12.740000000000002
38,19.753999999999998,14.382,12.44
39,19.88,14.662,12.41
40,19.816,14.212,12.32
41,19.336000000000002,13.96,12.42
42,19.162000000000003,13.333999999999998,11.14
43,18.352,13.63,11.89
44,17.376,13.13,11.379999999999999
45,17.733999999999998,13.152,11.62
46,17.186,11.927999999999999,10.84
47,17.072000000000003,12.778,11.04
48,16.852,12.386,10.95
49,15.53,11.867999999999999,10.57
50,15.165999999999999,11.416,10.290000000000001
51,14.852000000000002,11.654,10.63
52,15.306000000000001,11.602,10.68
53,15.126000000000001,11.405999999999999,10.52
54,14.962,11.338,10.43
55,14.632000000000001,11.462,10.71
56,14.016,11.097999999999999,10.31
57,13.642000000000001,10.82,10.27
58,13.309999999999999,10.908,10.38
59,13.447999999999999,10.918,10.35
60,13.15,10.946,10.42
61,13.065999999999999,10.812,10.27
62,13.320000000000002,10.761999999999999,10.08
63,13.064,10.878,10.35
64,12.520000000000001,10.676,10.08
65,12.4,10.427999999999999,10.209999999999999
66,11.863999999999999,10.452,10.17
67,11.566,10.476,10.12
68,11.598,10.421999999999999,10.100000000000001
69,11.645999999999999,10.488,10.11
70,11.518,10.342,10.059999999999999
71,11.234,10.37,10.15
72,10.915999999999999,10.267999999999999,10.100000000000001
73,10.588000000000001,10.284,10.09
74,10.908,10.298,10.08
75,11.012,10.37,10.11
76,10.79,10.213999999999999,10.0
77,10.656,10.218,10.059999999999999
78,10.716000000000001,10.26,10.05
79,10.489999999999998,10.078,9.99
80,10.43,10.164,10.03
81,10.51,10.168000000000001,9.99
82,10.598,10.198,10.059999999999999
83,10.398,10.13,10.040000000000001
84,10.328,10.14,10.02
85,10.296,10.059999999999999,10.01
86,10.177999999999999,10.048,10.0
87,10.123999999999999,10.068000000000001,10.02
88,10.046,10.02,10.01
89,10.014000000000001,10.02,10.01
90,10.044,10.02,10.01
91,10.046,10.02,10.01
92,10.048,10.02,10.01
93,10.048,10.02,10.01
94,10.048,10.02,10.01
95,10.048,10.02,10.01
96,10.048,10.02,10.01
97,10.048,10.02,10.01
98,10.048,10.02,10.01
99,10.048,10.02,10.01
100,10.048,10.02,10.01
