,pca_variance_class
0,0.5303949432448939
1,0.5477493278415713
2,0.5093137416558295
3,0.49076691481501444
4,0.5541713840135367
5,0.46199973227387986
6,0.5268794349692548
7,0.5207923376051459
8,0.5397728697596383
9,0.5698678452082524
