,pca_variance_class
0,0.9941335050987293
1,0.9929044509615282
2,0.9938189708177106
3,0.993752154503488
4,0.9930270623475865
5,0.9932353202562786
6,0.9938662347527142
7,0.9932116381464614
8,0.9944477756446285
9,0.9934269178491317
