,pca_variance_class
0,0.1520944068236254
1,0.31863550473859703
2,0.09529059623431606
3,0.09451268171053943
4,0.1437320742128015
5,0.1262077343694509
6,0.10426803399433007
7,0.13366291532680083
8,0.09942555712416129
9,0.10475515808390241
