,pca_variance_class
0,0.22063454440360214
1,0.2765817328632114
2,0.1689678554277882
3,0.21054855000946013
4,0.2545076786352908
5,0.19734745375737484
6,0.21595239381628878
7,0.3108711552841413
8,0.17502982168559714
9,0.2810287820202739
