,pca_variance_class
0,0.9759807595438887
1,0.9786611415840194
2,0.9727973373098323
3,0.9783145415124037
4,0.9728339086857238
5,0.9489615066011955
6,0.964539042479568
7,0.9846827771476931
8,0.9328504978171728
9,0.9699077604295573
