,number_pca_components_class
0,174
1,143
2,173
3,152
4,163
5,171
6,201
7,188
8,167
9,144
10,198
11,178
12,132
13,179
14,208
15,181
16,211
17,213
18,178
19,181
20,154
21,170
22,146
23,158
24,173
25,169
26,169
27,189
28,152
29,179
30,166
31,175
32,165
33,168
34,162
35,125
36,162
37,167
38,175
39,189
40,203
41,177
42,185
43,194
44,133
45,170
46,192
47,188
48,175
49,119
50,131
51,137
52,143
53,149
54,156
55,156
56,140
57,126
58,120
59,226
60,155
61,167
62,154
63,189
64,226
65,181
66,164
67,214
68,157
69,193
70,170
71,187
72,203
73,216
74,191
75,175
76,249
77,167
78,163
79,243
80,222
81,137
82,151
83,204
84,155
85,165
86,160
87,157
88,211
89,216
90,194
91,177
92,184
93,155
94,156
95,190
96,173
97,171
98,185
99,212
100,204
101,180
102,222
103,159
104,195
105,145
106,192
107,171
108,182
109,192
110,151
111,147
112,163
113,203
114,168
115,168
116,159
117,183
118,140
119,173
120,173
121,166
122,213
123,164
124,157
125,191
126,150
127,187
128,165
129,201
130,209
131,194
132,209
133,121
134,185
135,224
136,168
137,183
138,195
139,205
140,151
141,170
142,205
143,144
144,201
145,138
146,187
147,183
148,177
149,214
150,185
151,180
152,204
153,180
154,173
155,154
156,184
157,178
158,195
159,218
160,213
161,210
162,147
163,193
164,156
165,130
166,136
167,188
168,220
169,169
170,153
171,160
172,180
173,153
174,200
175,223
176,161
177,144
178,151
179,183
180,186
181,153
182,165
183,178
184,181
185,211
186,177
187,190
188,202
189,181
190,170
191,139
192,171
193,168
194,152
195,165
196,197
197,170
198,164
199,184
