,number_pca_components_class
0,32
1,37
2,41
3,42
4,43
5,50
6,51
7,49
8,43
9,44
10,47
11,50
12,36
13,27
14,48
15,50
16,55
17,53
18,45
19,51
20,41
21,46
22,40
23,28
24,42
25,48
26,51
27,51
28,46
29,51
30,47
31,47
32,50
33,49
34,43
35,46
36,38
37,45
38,46
39,40
40,53
41,51
42,44
43,47
44,40
45,32
46,48
47,49
48,49
49,50
50,45
51,44
52,42
53,55
54,50
55,39
56,44
57,49
58,43
59,58
60,41
61,50
62,51
63,55
64,57
65,45
66,59
67,64
68,43
69,56
70,42
71,45
72,56
73,57
74,48
75,55
76,63
77,49
78,49
79,64
80,63
81,38
82,41
83,48
84,49
85,54
86,48
87,53
88,59
89,62
90,35
91,47
92,60
93,42
94,34
95,54
96,52
97,51
98,54
99,61
100,53
101,48
102,64
103,45
104,53
105,43
106,54
107,42
108,48
109,47
110,55
111,35
112,41
113,57
114,52
115,39
116,46
117,57
118,47
119,46
120,50
121,46
122,57
123,47
124,32
125,54
126,41
127,54
128,40
129,51
130,53
131,55
132,51
133,35
134,53
135,53
136,46
137,52
138,47
139,59
140,50
141,55
142,55
143,42
144,55
145,42
146,46
147,57
148,48
149,61
150,53
151,55
152,54
153,38
154,44
155,56
156,52
157,50
158,62
159,57
160,62
161,54
162,50
163,45
164,49
165,42
166,33
167,46
168,61
169,45
170,47
171,54
172,59
173,43
174,51
175,58
176,41
177,38
178,37
179,46
180,45
181,45
182,42
183,46
184,34
185,56
186,32
187,30
188,45
189,43
190,47
191,29
192,33
193,35
194,44
195,50
196,45
197,53
198,47
199,41
