,number_pca_components_class
0,56
1,35
2,40
3,30
4,55
5,36
6,56
7,49
8,39
9,39
10,64
11,37
12,29
13,59
14,58
15,55
16,63
17,84
18,67
19,53
20,31
21,38
22,34
23,47
24,35
25,42
26,46
27,40
28,35
29,44
30,46
31,37
32,40
33,46
34,34
35,35
36,48
37,39
38,55
39,42
40,70
41,58
42,40
43,42
44,43
45,33
46,66
47,43
48,32
49,42
50,33
51,30
52,34
53,40
54,39
55,41
56,34
57,34
58,39
59,50
60,24
61,36
62,38
63,41
64,62
65,30
66,45
67,65
68,37
69,58
70,33
71,50
72,74
73,52
74,41
75,51
76,54
77,31
78,51
79,73
80,68
81,35
82,36
83,42
84,37
85,55
86,34
87,41
88,55
89,71
90,53
91,44
92,39
93,37
94,36
95,41
96,50
97,35
98,62
99,54
100,41
101,44
102,71
103,48
104,46
105,30
106,38
107,51
108,36
109,50
110,40
111,29
112,34
113,54
114,57
115,44
116,23
117,52
118,52
119,35
120,33
121,33
122,63
123,29
124,42
125,45
126,35
127,44
128,32
129,47
130,50
131,50
132,54
133,22
134,59
135,60
136,38
137,56
138,47
139,51
140,52
141,53
142,60
143,34
144,59
145,34
146,32
147,38
148,66
149,54
150,38
151,48
152,58
153,44
154,31
155,53
156,38
157,47
158,52
159,60
160,72
161,44
162,28
163,46
164,47
165,33
166,25
167,37
168,83
169,39
170,30
171,44
172,61
173,41
174,56
175,69
176,29
177,39
178,30
179,38
180,34
181,33
182,48
183,43
184,46
185,54
186,46
187,43
188,47
189,60
190,44
191,30
192,34
193,41
194,37
195,50
196,60
197,45
198,43
199,48
