,number_pca_components_class
0,79
1,46
2,41
3,38
4,53
5,44
6,65
7,60
8,42
9,53
10,73
11,41
12,35
13,75
14,71
15,68
16,67
17,93
18,73
19,59
20,32
21,54
22,46
23,54
24,50
25,52
26,48
27,49
28,40
29,46
30,51
31,46
32,55
33,60
34,44
35,33
36,55
37,56
38,69
39,54
40,83
41,75
42,60
43,54
44,44
45,50
46,70
47,53
48,37
49,41
50,30
51,32
52,37
53,38
54,50
55,40
56,30
57,31
58,37
59,62
60,18
61,41
62,41
63,34
64,61
65,32
66,30
67,82
68,34
69,71
70,23
71,48
72,80
73,66
74,59
75,46
76,75
77,28
78,57
79,101
80,84
81,25
82,35
83,64
84,29
85,64
86,42
87,43
88,74
89,80
90,57
91,53
92,44
93,39
94,26
95,54
96,39
97,31
98,62
99,57
100,50
101,58
102,67
103,47
104,62
105,32
106,37
107,38
108,33
109,56
110,39
111,23
112,32
113,75
114,48
115,45
116,20
117,59
118,39
119,31
120,44
121,30
122,77
123,33
124,42
125,45
126,32
127,46
128,36
129,60
130,64
131,60
132,63
133,19
134,63
135,60
136,42
137,57
138,54
139,57
140,52
141,60
142,64
143,32
144,86
145,31
146,25
147,44
148,71
149,66
150,49
151,55
152,65
153,36
154,22
155,60
156,38
157,41
158,74
159,75
160,77
161,57
162,21
163,54
164,30
165,23
166,19
167,38
168,87
169,54
170,23
171,46
172,63
173,42
174,56
175,70
176,29
177,51
178,41
179,42
180,42
181,43
182,53
183,47
184,65
185,66
186,57
187,60
188,60
189,74
190,48
191,35
192,42
193,45
194,39
195,55
196,57
197,35
198,47
199,55
