,number_pca_components_class
0,100
1,82
2,91
3,90
4,113
5,101
6,118
7,129
8,102
9,106
10,128
11,94
12,86
13,103
14,135
15,117
16,121
17,147
18,121
19,125
20,89
21,102
22,101
23,77
24,101
25,100
26,102
27,103
28,90
29,107
30,98
31,107
32,97
33,97
34,82
35,82
36,111
37,93
38,124
39,107
40,134
41,130
42,116
43,104
44,100
45,81
46,136
47,108
48,93
49,90
50,78
51,79
52,90
53,93
54,92
55,90
56,83
57,77
58,99
59,128
60,87
61,108
62,130
63,109
64,135
65,94
66,108
67,139
68,106
69,120
70,77
71,106
72,142
73,131
74,113
75,123
76,132
77,104
78,112
79,155
80,153
81,101
82,106
83,119
84,87
85,129
86,114
87,106
88,141
89,140
90,106
91,103
92,121
93,94
94,99
95,118
96,106
97,105
98,115
99,135
100,116
101,108
102,139
103,93
104,121
105,98
106,111
107,118
108,103
109,125
110,111
111,85
112,90
113,129
114,119
115,111
116,78
117,120
118,96
119,101
120,116
121,94
122,134
123,95
124,87
125,114
126,105
127,122
128,106
129,118
130,139
131,129
132,120
133,67
134,138
135,139
136,104
137,120
138,114
139,128
140,122
141,128
142,131
143,95
144,140
145,88
146,86
147,122
148,128
149,136
150,113
151,130
152,136
153,108
154,88
155,118
156,100
157,104
158,145
159,135
160,142
161,117
162,83
163,106
164,93
165,76
166,69
167,100
168,149
169,116
170,84
171,117
172,131
173,85
174,120
175,136
176,96
177,102
178,92
179,104
180,114
181,101
182,89
183,91
184,101
185,128
186,91
187,89
188,111
189,114
190,99
191,71
192,74
193,93
194,86
195,114
196,122
197,109
198,93
199,109
