epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,10.13,10.678,10.639999999999999,13.74,26.272000000000002,26.39
1,11.74,18.082,17.810000000000002,13.108,24.11,24.58
2,12.134,20.241999999999997,20.72,12.924,23.522000000000002,23.94
4,13.128,24.9,24.87,13.991999999999999,28.362,28.27
6,13.170000000000002,24.646,24.79,14.96,32.01,32.129999999999995
8,12.572,21.624,21.66,15.568000000000001,34.252,34.18
10,12.16,18.998,19.139999999999997,16.358,36.202,36.14
12,11.934000000000001,17.45,17.4,17.208000000000002,37.446,37.43
14,12.044,17.055999999999997,17.01,18.204,38.162,38.080000000000005
16,12.678,17.8,17.76,19.198,38.166,37.76
18,13.682,19.2,19.05,20.214,37.584,37.22
20,15.32,21.266,21.13,21.476,36.828,35.82
25,19.896,24.872,24.04,25.002000000000002,34.534,33.01
30,24.722,26.445999999999998,24.8,28.646,31.768,29.409999999999997
35,29.452,26.876,24.490000000000002,32.81,30.018,27.29
40,34.506,27.169999999999998,24.36,36.602000000000004,28.904000000000003,25.919999999999998
45,39.226,27.017999999999997,23.5,40.738,28.098,24.64
50,42.564,26.650000000000002,22.21,43.562,27.217999999999996,23.03
55,45.798,27.36,22.54,46.816,27.88,23.53
60,50.79,27.308,21.94,51.85999999999999,27.986,22.939999999999998
65,56.496,26.016000000000002,20.5,57.326,26.47,20.94
70,60.104,26.790000000000003,20.4,60.626000000000005,27.145999999999997,21.22
75,64.736,27.034000000000002,20.76,64.97,27.11,21.13
80,67.21000000000001,26.52,20.01,67.836,26.698,20.36
85,70.798,26.386,18.63,71.14200000000001,26.618000000000002,19.05
90,73.328,26.823999999999998,20.119999999999997,73.626,26.948,20.19
95,74.494,27.311999999999998,20.22,74.798,27.506000000000004,20.53
100,76.658,26.63,19.09,77.17,26.651999999999997,19.39
105,79.582,26.944000000000003,19.12,80.082,26.924,19.3
110,80.692,27.118,19.43,80.96799999999999,27.101999999999997,19.74
115,81.992,26.863999999999997,18.33,82.43,26.804,18.490000000000002
120,83.73,27.261999999999997,19.36,84.15,27.236,20.03
125,85.368,27.252,18.92,85.74000000000001,27.21,19.2
130,85.372,27.211999999999996,18.84,85.676,27.139999999999997,19.05
135,86.896,27.736,19.45,87.188,27.636,19.64
140,88.59,27.636,19.689999999999998,88.78399999999999,27.598,19.89
145,88.534,27.342,18.95,88.75800000000001,27.279999999999998,18.61
150,91.448,27.439999999999998,18.64,91.55,27.368,18.82
155,90.012,27.52,19.35,90.16999999999999,27.514,19.64
160,92.656,27.786,19.46,92.814,27.722,19.81
165,92.16,27.788,19.42,92.266,27.726,19.61
170,92.902,27.866000000000003,19.189999999999998,93.04,27.755999999999997,19.39
175,92.54400000000001,27.776,18.709999999999997,92.766,27.676000000000002,18.81
180,94.756,27.67,18.41,94.932,27.636,18.61
185,94.188,27.87,19.1,94.452,27.842,19.41
190,93.196,27.808,19.63,93.28800000000001,27.694000000000003,19.7
195,94.338,27.914,18.790000000000003,94.49600000000001,27.904,19.35
200,97.124,27.91,19.03,97.37400000000001,27.844,18.990000000000002
205,98.004,27.886,19.15,98.152,27.810000000000002,19.3
210,98.636,27.858,18.96,98.756,27.817999999999998,19.07
215,99.264,27.846,19.46,99.386,27.811999999999998,19.32
