,acc_class
0,0.75409996509552
1,0.6281999945640564
2,0.6800000071525574
3,0.675599992275238
4,0.7731999754905701
5,0.6425999999046326
6,0.7708999514579773
7,0.7121999859809875
8,0.7468999624252319
9,0.6560999751091003
10,0.818399965763092
11,0.7179999947547913
12,0.7633999586105347
13,0.8297999501228333
14,0.7300999760627747
15,0.7252999544143677
16,0.7319999933242798
17,0.8109999895095825
18,0.7550999522209167
19,0.7411999702453613
20,0.7064999938011169
21,0.7224000096321106
22,0.7425000071525574
23,0.7484999895095825
24,0.636900007724762
25,0.7382999658584595
26,0.6692000031471252
27,0.7231999635696411
28,0.6880999803543091
29,0.6908999681472778
30,0.8007999658584595
31,0.7128999829292297
32,0.6606000065803528
33,0.7447999715805054
34,0.7060999870300293
35,0.6929999589920044
36,0.7603999972343445
37,0.7085999846458435
38,0.6757000088691711
39,0.6560999751091003
40,0.8115999698638916
41,0.7762999534606934
42,0.7287999987602234
43,0.665399968624115
44,0.710099995136261
45,0.6312999725341797
46,0.8175999522209167
47,0.7373999953269958
48,0.7081999778747559
49,0.5943999886512756
50,0.6955999732017517
51,0.740399956703186
52,0.6857999563217163
53,0.6370999813079834
54,0.6530999541282654
55,0.7032999992370605
56,0.683899998664856
57,0.6378999948501587
58,0.7109000086784363
59,0.601099967956543
60,0.670699954032898
61,0.731499969959259
62,0.6827999949455261
63,0.6408999562263489
64,0.623199999332428
65,0.651699960231781
66,0.5979999899864197
67,0.7919999957084656
68,0.6632999777793884
69,0.7372999787330627
70,0.5618000030517578
71,0.7055000066757202
72,0.8666999936103821
73,0.5640999674797058
74,0.764799952507019
75,0.6416999697685242
76,0.637499988079071
77,0.6821999549865723
78,0.7121999859809875
79,0.7371999621391296
80,0.8503999710083008
81,0.6258000135421753
82,0.6807000041007996
83,0.7134000062942505
84,0.6281999945640564
85,0.7929999828338623
86,0.7026999592781067
87,0.623699963092804
88,0.7441999912261963
89,0.8113999962806702
90,0.7902999520301819
91,0.6487999558448792
92,0.5769999623298645
93,0.6725999712944031
94,0.630299985408783
95,0.6349999904632568
96,0.6378999948501587
97,0.5309000015258789
98,0.7355999946594238
99,0.7638999819755554
100,0.6305999755859375
101,0.6340999603271484
102,0.7411999702453613
103,0.621999979019165
104,0.6053000092506409
105,0.6399999856948853
106,0.6718999743461609
107,0.7003999948501587
108,0.6273999810218811
109,0.771399974822998
110,0.7567999958992004
111,0.5794999599456787
112,0.6882999539375305
113,0.715399980545044
114,0.7392999529838562
115,0.6908999681472778
116,0.515500009059906
117,0.6309999823570251
118,0.5705999732017517
119,0.743399977684021
120,0.6538000106811523
121,0.5701000094413757
122,0.773099958896637
123,0.7053999900817871
124,0.6474999785423279
125,0.6581999659538269
126,0.6983000040054321
127,0.676099956035614
128,0.6832999587059021
129,0.548799991607666
130,0.6705999970436096
131,0.6850999593734741
132,0.7400999665260315
133,0.5687999725341797
134,0.651699960231781
135,0.6398000121116638
136,0.778499960899353
137,0.7035999894142151
138,0.7318999767303467
139,0.6144999861717224
140,0.774399995803833
141,0.6782000064849854
142,0.8294999599456787
143,0.5475999712944031
144,0.7718999981880188
145,0.5952999591827393
146,0.6723999977111816
147,0.5821999907493591
148,0.7756999731063843
149,0.6679999828338623
150,0.7213000059127808
151,0.7366999983787537
152,0.7098000049591064
153,0.5992000102996826
154,0.602899968624115
155,0.6543999910354614
156,0.6586999893188477
157,0.6252999901771545
158,0.6906999945640564
159,0.7310999631881714
160,0.8262999653816223
161,0.6955999732017517
162,0.6007999777793884
163,0.6319999694824219
164,0.5934000015258789
165,0.6850000023841858
166,0.5752999782562256
167,0.627299964427948
168,0.7892999649047852
169,0.7267000079154968
170,0.4544999897480011
171,0.6134999990463257
172,0.7890999913215637
173,0.6514999866485596
174,0.7419999837875366
175,0.7107999920845032
176,0.6417999863624573
177,0.6947999596595764
178,0.6353999972343445
179,0.7319999933242798
180,0.6624000072479248
181,0.6653000116348267
182,0.7150999903678894
183,0.6952999830245972
184,0.7519999742507935
185,0.6596999764442444
186,0.8349999785423279
187,0.6524999737739563
188,0.7285999655723572
189,0.7858999967575073
190,0.6700999736785889
191,0.5557999610900879
192,0.6739999651908875
193,0.6872999668121338
194,0.6191999912261963
195,0.6721999645233154
196,0.7364999651908875
197,0.6552000045776367
198,0.7078999876976013
199,0.6287999749183655
