,epoch,average_angle_pc_weight
0,0,90.10443725585938
1,1,83.62419128417969
2,2,80.20219955444335
3,4,78.58104782104492
4,6,78.15628662109376
5,8,78.5476188659668
6,10,78.66910171508789
7,12,79.01044158935547
8,14,80.0427635192871
9,16,81.73825531005859
10,18,82.6833122253418
11,20,83.46083908081054
12,25,85.6786979675293
13,30,87.10728302001954
14,35,87.12602844238282
15,40,86.86008834838867
16,45,87.94081649780273
17,50,87.76596145629883
18,55,87.06379928588868
19,60,86.68375701904297
20,65,87.18127212524413
21,70,87.12939147949218
22,75,87.10787200927734
23,80,86.87884674072265
24,85,86.75758209228516
25,90,86.85137176513672
26,95,87.16411743164062
27,100,87.68873901367188
28,105,88.1417106628418
29,110,87.96415939331055
30,115,87.85196914672852
31,120,87.54265213012695
32,125,87.56691284179688
33,130,87.3515411376953
34,135,88.22995071411133
35,140,88.0986114501953
36,145,87.6645492553711
37,150,86.99409561157226
38,155,87.21522979736328
39,160,86.74136428833008
40,165,86.19918823242188
41,170,86.0807502746582
42,175,86.0803596496582
43,180,86.01200256347656
44,185,85.82433471679687
45,190,86.03023223876953
46,195,86.0156135559082
47,200,86.1176528930664
48,205,85.8426498413086
49,210,85.83949127197266
50,215,85.75759048461914
51,220,85.67846755981445
52,225,85.51140670776367
53,230,85.44364395141602
54,235,85.16964111328124
55,240,85.29449996948242
56,245,85.25484161376953
57,250,85.25692901611328
58,255,85.36173934936524
59,260,85.32346420288086
60,265,85.65145721435547
61,270,85.39945907592774
62,275,85.31774673461913
63,280,85.31515960693359
64,285,85.148193359375
65,290,85.14580764770508
66,295,85.20479125976563
67,300,85.35732498168946
68,305,85.54151306152343
69,310,85.33557510375977
70,315,85.31836700439453
71,320,85.58231887817382
72,325,85.4875732421875
73,330,85.64109725952149
74,335,85.62706756591797
75,340,85.41037368774414
76,345,85.57263717651367
77,350,85.43116760253906
78,355,85.41067276000976
79,360,85.32307205200195
80,365,85.4504623413086
81,370,85.74568176269531
82,375,85.41759185791015
83,380,85.6685791015625
84,385,85.60217590332032
85,390,85.48897018432618
86,395,85.62985229492188
87,400,85.49899749755859
88,405,85.70399398803711
89,410,85.40734405517578
90,415,85.72171630859376
91,420,85.43466339111328
92,425,85.57734298706055
93,430,85.5923469543457
94,435,85.66841583251953
95,440,85.36390686035156
96,445,85.35343399047852
97,450,85.47975692749023
98,455,85.28427429199219
99,460,85.46624221801758
100,465,85.39428176879883
101,470,85.28804397583008
102,475,85.36944122314453
103,480,85.31255340576172
104,485,85.04925231933593
105,490,85.19183654785157
106,495,85.1963104248047
107,500,85.1912857055664
