,number_pca_components_class
0,36
1,51
2,55
3,56
4,75
5,69
6,78
7,83
8,72
9,66
10,83
11,74
12,60
13,42
14,70
15,72
16,79
17,92
18,57
19,87
20,59
21,69
22,64
23,27
24,63
25,60
26,61
27,71
28,64
29,72
30,68
31,62
32,71
33,68
34,50
35,57
36,50
37,55
38,64
39,55
40,82
41,86
42,67
43,56
44,58
45,32
46,81
47,69
48,70
49,72
50,54
51,61
52,54
53,74
54,62
55,64
56,54
57,52
58,64
59,92
60,44
61,79
62,73
63,71
64,100
65,76
66,75
67,94
68,68
69,82
70,51
71,58
72,90
73,86
74,71
75,92
76,99
77,61
78,76
79,102
80,96
81,69
82,59
83,64
84,75
85,76
86,72
87,79
88,102
89,92
90,46
91,65
92,93
93,66
94,55
95,81
96,73
97,87
98,88
99,92
100,78
101,64
102,102
103,55
104,66
105,54
106,71
107,91
108,83
109,70
110,71
111,56
112,54
113,76
114,91
115,59
116,56
117,90
118,67
119,73
120,66
121,66
122,96
123,61
124,39
125,77
126,75
127,85
128,58
129,90
130,77
131,80
132,74
133,44
134,78
135,88
136,72
137,83
138,65
139,98
140,83
141,85
142,92
143,73
144,87
145,48
146,64
147,92
148,73
149,83
150,77
151,85
152,86
153,58
154,60
155,81
156,73
157,78
158,95
159,90
160,83
161,76
162,60
163,65
164,72
165,50
166,40
167,67
168,100
169,64
170,58
171,92
172,81
173,54
174,75
175,85
176,67
177,42
178,39
179,57
180,70
181,51
182,36
183,46
184,32
185,82
186,24
187,25
188,48
189,49
190,47
191,28
192,26
193,46
194,53
195,72
196,75
197,69
198,55
199,52
