,number_pca_components_class
0,7
1,8
2,8
3,10
4,8
5,10
6,11
7,11
8,10
9,10
10,10
11,9
12,9
13,7
14,8
15,11
16,11
17,12
18,9
19,10
20,9
21,10
22,8
23,6
24,12
25,11
26,10
27,12
28,10
29,11
30,11
31,10
32,11
33,10
34,9
35,10
36,8
37,10
38,10
39,9
40,10
41,11
42,10
43,9
44,9
45,7
46,9
47,12
48,11
49,10
50,10
51,9
52,8
53,10
54,11
55,10
56,9
57,9
58,10
59,12
60,9
61,10
62,11
63,11
64,12
65,10
66,9
67,13
68,11
69,11
70,8
71,8
72,11
73,12
74,11
75,11
76,12
77,11
78,9
79,12
80,12
81,9
82,9
83,10
84,9
85,12
86,10
87,11
88,12
89,12
90,8
91,10
92,11
93,10
94,8
95,9
96,8
97,11
98,11
99,13
100,12
101,8
102,11
103,8
104,12
105,10
106,12
107,9
108,9
109,10
110,12
111,8
112,9
113,11
114,10
115,8
116,8
117,12
118,9
119,10
120,11
121,9
122,12
123,11
124,7
125,11
126,10
127,11
128,9
129,10
130,11
131,11
132,9
133,7
134,12
135,11
136,12
137,9
138,10
139,11
140,10
141,12
142,11
143,11
144,12
145,8
146,8
147,11
148,8
149,12
150,13
151,11
152,9
153,8
154,8
155,12
156,13
157,8
158,12
159,12
160,12
161,13
162,9
163,10
164,9
165,8
166,7
167,9
168,13
169,10
170,8
171,12
172,12
173,8
174,12
175,13
176,10
177,10
178,9
179,11
180,12
181,10
182,9
183,9
184,7
185,11
186,6
187,7
188,9
189,8
190,10
191,8
192,8
193,11
194,7
195,8
196,8
197,8
198,7
199,9
