Epoch,Correct,Total,Accuracy
10,28509,40977,0.6957
11,29897,40977,0.7296
12,31318,40977,0.7643
13,31723,40977,0.7742
14,32381,40977,0.7902
15,31786,40977,0.7757
16,33427,40977,0.8158
17,33322,40977,0.8132
18,33432,40977,0.8159
19,33585,40977,0.8196
20,33524,40977,0.8181
21,33254,40977,0.8115
22,32911,40977,0.8032
23,33627,40977,0.8206
24,33835,40977,0.8257
25,33076,40977,0.8072
26,32770,40977,0.7997
27,34062,40977,0.8312
28,34054,40977,0.8311
29,34090,40977,0.8319
30,32852,40977,0.8017
31,33891,40977,0.8271
32,32509,40977,0.7933
33,33994,40977,0.8296
34,33234,40977,0.811
35,34097,40977,0.8321
36,33766,40977,0.824
37,34620,40977,0.8449
38,34989,40977,0.8539
39,34693,40977,0.8466
40,32715,40977,0.7984
41,34713,40977,0.8471
42,35597,40977,0.8687
43,34100,40977,0.8322
44,34314,40977,0.8374
45,31299,40977,0.7638
46,32581,40977,0.7951
47,33607,40977,0.8201
48,32320,40977,0.7887
49,33925,40977,0.8279
50,28096,40977,0.6857
51,34820,40977,0.8497
52,32018,40977,0.7814
53,29212,40977,0.7129
54,32977,40977,0.8048
55,32889,40977,0.8026
56,31147,40977,0.7601
57,30757,40977,0.7506
58,30948,40977,0.7553
59,32978,40977,0.8048
60,26980,40977,0.6584
61,27671,40977,0.6753
62,26504,40977,0.6468
63,18968,40977,0.4629
64,21402,40977,0.5223
65,19445,40977,0.4745
66,19431,40977,0.4742
67,12776,40977,0.3118
68,23106,40977,0.5639
69,16683,40977,0.4071
70,18738,40977,0.4573
71,18795,40977,0.4587
72,23679,40977,0.5779
73,22910,40977,0.5591
74,23511,40977,0.5738
75,18962,40977,0.4627
76,24041,40977,0.5867
77,11717,40977,0.2859
78,12250,40977,0.2989
79,4197,40977,0.1024
80,7926,40977,0.1934
81,8092,40977,0.1975
82,7873,40977,0.1921
83,4518,40977,0.1103
84,4626,40977,0.1129
85,4667,40977,0.1139
86,4836,40977,0.118
87,9043,40977,0.2207
88,4136,40977,0.1009
89,4136,40977,0.1009
90,4136,40977,0.1009
91,4136,40977,0.1009
92,4136,40977,0.1009
93,4136,40977,0.1009
94,4136,40977,0.1009
95,4136,40977,0.1009
96,4136,40977,0.1009
97,4136,40977,0.1009
98,4136,40977,0.1009
99,4136,40977,0.1009
