Epoch,Correct,Total,Accuracy
10,400,9023,0.0443
11,437,9023,0.0484
12,473,9023,0.0524
13,560,9023,0.0621
14,617,9023,0.0684
15,705,9023,0.0781
16,783,9023,0.0868
17,845,9023,0.0936
18,893,9023,0.099
19,974,9023,0.1079
20,983,9023,0.1089
21,967,9023,0.1072
22,964,9023,0.1068
23,938,9023,0.104
24,1089,9023,0.1207
25,957,9023,0.1061
26,1100,9023,0.1219
27,1226,9023,0.1359
28,1186,9023,0.1314
29,1211,9023,0.1342
30,1164,9023,0.129
31,1233,9023,0.1367
32,1071,9023,0.1187
33,1240,9023,0.1374
34,1216,9023,0.1348
35,1307,9023,0.1449
36,1269,9023,0.1406
37,1361,9023,0.1508
38,1354,9023,0.1501
39,1394,9023,0.1545
40,1080,9023,0.1197
41,1463,9023,0.1621
42,1465,9023,0.1624
43,1333,9023,0.1477
44,1374,9023,0.1523
45,1153,9023,0.1278
46,1214,9023,0.1345
47,1264,9023,0.1401
48,1166,9023,0.1292
49,1170,9023,0.1297
50,787,9023,0.0872
51,1216,9023,0.1348
52,1044,9023,0.1157
53,975,9023,0.1081
54,1055,9023,0.1169
55,916,9023,0.1015
56,909,9023,0.1007
57,933,9023,0.1034
58,764,9023,0.0847
59,868,9023,0.0962
60,692,9023,0.0767
61,727,9023,0.0806
62,634,9023,0.0703
63,609,9023,0.0675
64,598,9023,0.0663
65,599,9023,0.0664
66,583,9023,0.0646
67,736,9023,0.0816
68,506,9023,0.0561
69,617,9023,0.0684
70,565,9023,0.0626
71,557,9023,0.0617
72,494,9023,0.0547
73,533,9023,0.0591
74,455,9023,0.0504
75,557,9023,0.0617
76,474,9023,0.0525
77,707,9023,0.0784
78,708,9023,0.0785
79,969,9023,0.1074
80,841,9023,0.0932
81,845,9023,0.0936
82,787,9023,0.0872
83,889,9023,0.0985
84,907,9023,0.1005
85,898,9023,0.0995
86,906,9023,0.1004
87,762,9023,0.0845
88,911,9023,0.101
89,911,9023,0.101
90,911,9023,0.101
91,911,9023,0.101
92,911,9023,0.101
93,911,9023,0.101
94,911,9023,0.101
95,911,9023,0.101
96,911,9023,0.101
97,911,9023,0.101
98,911,9023,0.101
99,911,9023,0.101
