,pca_variance_class
0,0.985341531747279
1,0.9774859498128734
2,0.9843689705246764
3,0.9841917036557937
4,0.9808331411934134
5,0.9837694751971395
6,0.9818260495316101
7,0.9820537669860416
8,0.985374281757173
9,0.9834936506505101
