epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
11,40.428333333333335,81.21166666666667,81.15
12,42.498333333333335,87.61,87.67
13,43.29333333333334,87.74666666666666,87.92
14,43.69166666666667,89.64,89.2
15,43.92166666666667,91.34333333333333,91.14
16,44.138333333333335,89.84333333333333,89.68
17,44.35,89.47833333333334,89.14
18,44.415,90.46499999999999,89.9
19,44.665,90.51833333333333,90.03999999999999
20,44.72833333333333,91.03666666666666,90.69
21,44.751666666666665,87.85166666666666,86.99
22,44.788333333333334,86.45166666666667,85.8
23,44.95333333333333,86.055,85.19
24,45.045,85.69666666666666,84.88
25,44.96,85.02833333333332,84.44
26,44.99166666666667,83.02833333333334,82.21000000000001
27,44.92166666666667,82.29166666666666,81.98
28,44.74333333333333,80.72833333333334,80.74
29,44.40833333333333,80.02833333333334,80.0
30,44.35,76.18166666666667,76.47
31,43.766666666666666,79.305,79.14999999999999
32,43.575,77.09666666666666,77.08
33,43.335,76.39,76.5
34,43.00833333333333,75.83,75.69
35,42.595,74.42833333333333,74.41
36,42.485,76.87833333333333,76.63
37,42.67666666666667,78.35666666666667,78.31
38,42.12833333333334,74.50666666666666,73.61
39,41.818333333333335,76.74,77.48
40,41.733333333333334,75.68666666666667,74.97
41,41.501666666666665,81.12166666666667,80.78
42,41.81166666666667,81.2,81.22
43,41.77166666666667,79.22333333333333,78.66
44,41.945,79.44,79.34
45,41.79666666666667,79.68666666666667,79.52
46,42.31333333333333,71.99333333333333,71.04
47,42.11833333333333,77.75999999999999,76.94
48,41.91,78.02333333333334,78.0
49,42.03666666666667,76.08333333333334,76.19
50,41.93333333333334,74.33166666666666,73.9
51,41.68,82.015,82.0
52,41.60166666666667,76.575,76.47
53,41.718333333333334,77.15833333333333,76.58
54,41.885,80.39500000000001,80.54
55,42.14333333333333,78.41166666666666,78.56
56,42.45666666666666,75.92666666666666,76.58
57,41.89,77.93666666666667,77.4
58,42.20166666666667,79.61333333333333,79.28
59,42.251666666666665,81.37333333333333,80.83
60,42.185,75.465,75.48
61,42.03333333333333,78.75333333333333,78.14999999999999
62,42.28666666666667,80.15,79.65
63,42.18333333333334,79.73,79.03999999999999
64,42.42,80.38666666666666,79.35
65,42.11833333333333,78.80166666666668,78.38000000000001
66,42.196666666666665,81.105,81.19
67,41.730000000000004,73.97166666666666,73.83
68,42.45333333333333,80.20333333333333,80.06
69,42.233333333333334,77.77666666666667,78.42
70,42.09833333333333,76.16666666666667,75.16000000000001
71,42.151666666666664,74.33666666666666,73.98
72,41.91833333333334,71.815,71.57
73,41.815000000000005,78.82833333333333,78.48
74,41.593333333333334,80.475,80.74
75,42.449999999999996,79.37833333333333,79.25
76,42.4,78.90666666666667,78.14
77,41.931666666666665,77.66833333333332,77.78
78,42.016666666666666,80.095,79.75
79,42.135,76.26666666666667,76.63
80,42.25333333333333,79.89500000000001,79.79
81,41.54833333333333,78.995,78.4
82,41.35333333333333,80.67,80.36
83,41.406666666666666,67.66333333333333,68.0
84,41.03666666666667,78.955,78.77
85,41.806666666666665,70.48833333333333,70.05
86,42.038333333333334,79.36166666666666,79.56
87,42.05166666666666,76.99666666666667,76.34
88,42.07666666666667,80.77833333333334,80.41
89,41.89666666666667,80.25833333333333,80.27
90,42.34,80.26166666666667,79.99000000000001
91,42.05,72.055,71.5
92,40.96333333333334,70.975,70.76
93,41.435,79.9,79.39
94,41.510000000000005,78.03,77.14999999999999
95,41.723333333333336,81.79166666666666,81.83
96,41.75,80.58166666666666,79.71000000000001
97,41.406666666666666,76.94833333333332,75.67
98,40.33,74.495,73.88
99,41.07333333333333,80.145,79.93
100,41.25833333333333,79.185,79.56
