Epoch,Correct,Total,Accuracy
10,22635,27697,0.8172
11,24500,27697,0.8846
12,24554,27697,0.8865
13,25098,27697,0.9062
14,25588,27697,0.9239
15,25206,27697,0.9101
16,25156,27697,0.9083
17,25480,27697,0.92
18,25484,27697,0.9201
19,25646,27697,0.9259
20,24801,27697,0.8954
21,24495,27697,0.8844
22,24440,27697,0.8824
23,24265,27697,0.8761
24,24210,27697,0.8741
25,23654,27697,0.854
26,23470,27697,0.8474
27,23050,27697,0.8322
28,22870,27697,0.8257
29,21825,27697,0.788
30,22707,27697,0.8198
31,22143,27697,0.7995
32,22033,27697,0.7955
33,21740,27697,0.7849
34,21439,27697,0.7741
35,22101,27697,0.798
36,22732,27697,0.8207
37,21507,27697,0.7765
38,22286,27697,0.8046
39,21869,27697,0.7896
40,23441,27697,0.8463
41,23574,27697,0.8511
42,22979,27697,0.8297
43,23022,27697,0.8312
44,23046,27697,0.8321
45,20753,27697,0.7493
46,22550,27697,0.8142
47,22583,27697,0.8154
48,21957,27697,0.7928
49,21622,27697,0.7807
50,23809,27697,0.8596
51,22248,27697,0.8033
52,22275,27697,0.8042
53,23302,27697,0.8413
54,22613,27697,0.8164
55,22038,27697,0.7957
56,22667,27697,0.8184
57,23161,27697,0.8362
58,23779,27697,0.8585
59,22203,27697,0.8016
60,23036,27697,0.8317
61,23305,27697,0.8414
62,23102,27697,0.8341
63,23509,27697,0.8488
64,23049,27697,0.8322
65,23641,27697,0.8536
66,21548,27697,0.778
67,23464,27697,0.8472
68,22739,27697,0.821
69,22308,27697,0.8054
70,21946,27697,0.7924
71,21265,27697,0.7678
72,22963,27697,0.8291
73,23543,27697,0.85
74,23271,27697,0.8402
75,23170,27697,0.8366
76,22793,27697,0.8229
77,23432,27697,0.846
78,22347,27697,0.8068
79,23369,27697,0.8437
80,23217,27697,0.8382
81,23518,27697,0.8491
82,19783,27697,0.7143
83,23186,27697,0.8371
84,20695,27697,0.7472
85,23320,27697,0.842
86,22625,27697,0.8169
87,23782,27697,0.8586
88,23588,27697,0.8516
89,23644,27697,0.8537
90,21122,27697,0.7626
91,20933,27697,0.7558
92,23565,27697,0.8508
93,23018,27697,0.8311
94,23903,27697,0.863
95,23528,27697,0.8495
96,22646,27697,0.8176
97,21973,27697,0.7933
98,23365,27697,0.8436
99,23167,27697,0.8364
