,epoch,Train_accuracy,Test_accuracy
0,1,51.705,74.38
1,2,64.755,79.01
2,3,66.63333333333334,81.07
3,4,68.05333333333333,82.58
4,5,69.38666666666666,83.67
5,6,70.44333333333334,84.46000000000001
6,7,71.22833333333334,84.98
7,8,71.84666666666666,85.63
8,9,72.40666666666667,85.98
9,10,72.78166666666667,86.61
10,11,73.16166666666668,86.89
11,12,73.53666666666666,87.35000000000001
12,13,73.91666666666666,87.53999999999999
13,14,74.24166666666666,87.87
14,15,74.48,88.11
15,16,74.74166666666666,88.22
16,17,74.97,88.32
17,18,75.21666666666667,88.44999999999999
18,19,75.38666666666667,88.7
19,20,75.62333333333333,88.91
20,21,75.85333333333332,88.94999999999999
21,22,76.09166666666667,89.01
22,23,76.28,88.88000000000001
23,24,76.43166666666666,89.01
24,25,76.56666666666668,89.02
25,26,76.715,89.14999999999999
26,27,76.85,89.35
27,28,76.97,89.66
28,29,77.17,89.61
29,30,77.42333333333333,89.9
30,31,77.60666666666667,89.89
31,32,77.81833333333333,89.88000000000001
32,33,77.95666666666666,89.84
33,34,78.205,89.64999999999999
34,35,78.32666666666667,89.24
35,36,78.58666666666667,89.34
36,37,78.79,89.05999999999999
37,38,78.99666666666667,89.33
38,39,79.19666666666667,89.34
39,40,79.35833333333333,88.88000000000001
40,41,79.54833333333333,88.42
41,42,79.68666666666667,88.29
42,43,79.93833333333333,87.94
43,44,80.15333333333334,87.82
44,45,80.34666666666666,87.4
45,46,80.51666666666667,87.37
46,47,80.85333333333334,87.63
47,48,81.13833333333334,87.28
48,49,81.395,86.72
49,50,81.52333333333334,86.29
50,51,81.765,85.98
51,52,82.04,85.52
52,53,82.32166666666667,85.89
53,54,82.57,85.58
54,55,82.72833333333334,85.46000000000001
55,56,82.88499999999999,85.38
56,57,83.07333333333334,85.67
57,58,83.31,85.71
58,59,83.82833333333333,85.33
59,60,84.03333333333333,84.39999999999999
60,61,84.37333333333333,83.75
61,62,84.48833333333333,83.13000000000001
62,63,84.80833333333334,82.44
63,64,85.09,81.98
64,65,85.22166666666666,81.01
65,66,85.58166666666666,81.28999999999999
66,67,86.12666666666667,79.97999999999999
67,68,86.245,80.11
68,69,86.37333333333333,79.45
69,70,86.705,79.83
70,71,86.66333333333334,79.62
71,72,86.93833333333333,78.58000000000001
72,73,87.14,79.3
73,74,87.76,80.08
74,75,87.96333333333334,78.74
75,76,88.37833333333333,79.39
76,77,88.78333333333333,79.29
77,78,88.715,79.67
78,79,89.14166666666667,80.4
79,80,89.03999999999999,79.47999999999999
80,81,89.02333333333333,79.83
81,82,89.66499999999999,79.27
82,83,89.72,79.31
83,84,89.71333333333334,79.16
84,85,90.01,78.63
85,86,90.14833333333333,79.41
86,87,90.22333333333333,78.64999999999999
87,88,90.50166666666667,78.22
88,89,90.67,77.33
89,90,90.58166666666668,76.61
90,91,90.99833333333333,76.61
91,92,91.35166666666666,76.36
92,93,90.99833333333333,75.91
93,94,91.09666666666666,77.64999999999999
94,95,91.345,76.03
95,96,91.50500000000001,75.44999999999999
96,97,91.495,75.58
97,98,91.65333333333334,75.12
98,99,91.68166666666666,76.01
99,100,91.85,76.55999999999999
100,101,92.11833333333334,76.19
101,102,92.19666666666667,75.66000000000001
102,103,92.28833333333334,75.86
103,104,92.34,76.42
104,105,92.52666666666667,75.68
105,106,92.56333333333333,77.78
106,107,92.41166666666668,76.74
107,108,92.78,77.64999999999999
108,109,92.79166666666666,75.56
109,110,93.36166666666666,75.46000000000001
110,111,93.26,75.44999999999999
111,112,93.43833333333333,76.03
112,113,93.51833333333333,75.06
113,114,93.565,75.29
114,115,93.55833333333334,76.72
115,116,93.86166666666666,75.44
116,117,93.99166666666666,75.67
117,118,93.94,74.74
118,119,94.05833333333334,75.16000000000001
119,120,93.92833333333334,74.95
120,121,94.235,75.55
121,122,94.55666666666667,74.4
122,123,94.52166666666668,74.88
123,124,94.60166666666666,74.39
124,125,94.60333333333332,75.98
125,126,94.90333333333332,74.16
126,127,94.745,73.79
127,128,94.70666666666666,76.29
128,129,94.72500000000001,74.16
129,130,94.96833333333333,74.91
130,131,95.09833333333333,76.2
131,132,95.25666666666666,75.22999999999999
132,133,95.03,74.39
133,134,95.13166666666667,75.74
134,135,95.30499999999999,75.85
135,136,95.49499999999999,76.13
136,137,95.57333333333334,76.33
137,138,95.61666666666667,76.78
138,139,95.58666666666666,76.24
139,140,95.44166666666666,76.83
140,141,95.78999999999999,76.86
141,142,95.695,77.23
142,143,95.77333333333333,77.53
143,144,96.05833333333334,76.84
144,145,95.955,76.2
145,146,95.89833333333333,77.42
146,147,96.02333333333334,76.36
147,148,96.11833333333333,75.35
148,149,96.27833333333334,76.66
149,150,96.30166666666666,77.37
150,151,96.48333333333333,76.95
151,152,96.07833333333333,76.57000000000001
152,153,96.27333333333333,76.5
153,154,96.30833333333332,75.74
154,155,96.31166666666667,76.3
155,156,96.63833333333334,76.91
156,157,96.69,76.48
157,158,96.505,75.79
158,159,96.55333333333334,76.28
159,160,96.62833333333334,76.16000000000001
160,161,96.665,76.37
161,162,96.8,76.84
162,163,96.66,77.52
163,164,96.88333333333333,76.84
164,165,96.71166666666666,77.08
165,166,96.94833333333334,76.63
166,167,96.90833333333333,76.5
167,168,97.17,77.7
168,169,97.03500000000001,76.22
169,170,96.98666666666666,76.44999999999999
170,171,96.95666666666666,76.11
171,172,97.14666666666668,76.3
172,173,97.125,75.94
173,174,97.075,75.49
174,175,97.0,76.9
175,176,97.14,77.25
176,177,97.33833333333334,76.48
177,178,97.32833333333333,76.17
178,179,97.25833333333334,75.67
179,180,97.405,76.92999999999999
180,181,97.41,75.85
181,182,97.25666666666667,76.25999999999999
182,183,97.30833333333334,76.42999999999999
183,184,97.40666666666667,76.83
184,185,97.35833333333333,76.47
