Epoch,Correct,Total,Accuracy
10,4787,13900,0.3444
11,5505,13900,0.396
12,5587,13900,0.4019
13,5647,13900,0.4063
14,5551,13900,0.3994
15,6164,13900,0.4435
16,6454,13900,0.4643
17,6416,13900,0.4616
18,6248,13900,0.4495
19,6470,13900,0.4655
20,6435,13900,0.4629
21,6462,13900,0.4649
22,5909,13900,0.4251
23,6263,13900,0.4506
24,6313,13900,0.4542
25,5862,13900,0.4217
26,6331,13900,0.4555
27,6329,13900,0.4553
28,6602,13900,0.475
29,6247,13900,0.4494
30,6298,13900,0.4531
31,6037,13900,0.4343
32,6405,13900,0.4608
33,6126,13900,0.4407
34,6223,13900,0.4477
35,6435,13900,0.4629
36,6513,13900,0.4686
37,6755,13900,0.486
38,6094,13900,0.4384
39,6285,13900,0.4522
40,6418,13900,0.4617
41,6100,13900,0.4388
42,6309,13900,0.4539
43,6477,13900,0.466
44,6242,13900,0.4491
45,6461,13900,0.4648
46,6227,13900,0.448
47,6337,13900,0.4559
48,6509,13900,0.4683
49,6937,13900,0.4991
50,6944,13900,0.4996
51,6482,13900,0.4663
52,7100,13900,0.5108
53,6845,13900,0.4924
54,6967,13900,0.5012
55,6746,13900,0.4853
56,6962,13900,0.5009
57,6599,13900,0.4747
58,7279,13900,0.5237
59,7073,13900,0.5088
60,7316,13900,0.5263
61,6640,13900,0.4777
62,7114,13900,0.5118
63,6618,13900,0.4761
64,7279,13900,0.5237
65,7350,13900,0.5288
66,7180,13900,0.5165
67,7224,13900,0.5197
68,6797,13900,0.489
69,7290,13900,0.5245
70,7154,13900,0.5147
71,7218,13900,0.5193
72,7296,13900,0.5249
73,7001,13900,0.5037
74,7418,13900,0.5337
75,7715,13900,0.555
76,7200,13900,0.518
77,7717,13900,0.5552
78,7369,13900,0.5301
79,7600,13900,0.5468
80,7293,13900,0.5247
81,7756,13900,0.558
82,7552,13900,0.5433
83,7455,13900,0.5363
84,7515,13900,0.5406
85,7731,13900,0.5562
86,7594,13900,0.5463
87,7510,13900,0.5403
88,7688,13900,0.5531
89,7332,13900,0.5275
90,8007,13900,0.576
91,7826,13900,0.563
92,7783,13900,0.5599
93,7421,13900,0.5339
94,7814,13900,0.5622
95,8003,13900,0.5758
96,7940,13900,0.5712
97,7425,13900,0.5342
98,7980,13900,0.5741
99,8096,13900,0.5824
