Epoch,Correct,Total,Accuracy
40,4830,36100,0.1338
41,5051,36100,0.1399
42,5401,36100,0.1496
43,5716,36100,0.1583
44,6114,36100,0.1694
45,6559,36100,0.1817
46,6747,36100,0.1869
47,7087,36100,0.1963
48,7290,36100,0.2019
49,7430,36100,0.2058
50,7974,36100,0.2209
51,8129,36100,0.2252
52,7792,36100,0.2158
53,8087,36100,0.224
54,7964,36100,0.2206
55,8284,36100,0.2295
56,8114,36100,0.2248
57,7929,36100,0.2196
58,7904,36100,0.2189
59,7767,36100,0.2152
60,8022,36100,0.2222
61,7736,36100,0.2143
62,7707,36100,0.2135
63,7578,36100,0.2099
64,7590,36100,0.2102
65,7654,36100,0.212
66,7001,36100,0.1939
67,7225,36100,0.2001
68,6760,36100,0.1873
69,6808,36100,0.1886
70,6906,36100,0.1913
71,6587,36100,0.1825
72,6401,36100,0.1773
73,5895,36100,0.1633
74,5768,36100,0.1598
75,5978,36100,0.1656
76,6136,36100,0.17
77,5660,36100,0.1568
78,5434,36100,0.1505
79,5206,36100,0.1442
80,4369,36100,0.121
81,4795,36100,0.1328
82,4815,36100,0.1334
83,4747,36100,0.1315
84,4831,36100,0.1338
85,4896,36100,0.1356
86,4826,36100,0.1337
87,4564,36100,0.1264
88,4413,36100,0.1222
89,4427,36100,0.1226
90,3688,36100,0.1022
91,3688,36100,0.1022
92,3688,36100,0.1022
93,3688,36100,0.1022
94,3688,36100,0.1022
95,3688,36100,0.1022
96,3688,36100,0.1022
97,3688,36100,0.1022
98,3688,36100,0.1022
99,3688,36100,0.1022
