,number_pca_components_class
0,7
1,8
2,10
3,11
4,9
5,12
6,13
7,13
8,11
9,12
10,12
11,10
12,8
13,6
14,9
15,13
16,13
17,13
18,8
19,11
20,10
21,9
22,7
23,5
24,13
25,13
26,13
27,12
28,11
29,11
30,12
31,13
32,12
33,11
34,12
35,11
36,10
37,11
38,11
39,10
40,12
41,13
42,12
43,10
44,9
45,8
46,12
47,14
48,12
49,10
50,10
51,9
52,10
53,11
54,12
55,8
56,9
57,9
58,12
59,10
60,8
61,10
62,11
63,9
64,11
65,9
66,8
67,12
68,9
69,12
70,5
71,6
72,11
73,11
74,11
75,11
76,12
77,10
78,8
79,12
80,12
81,6
82,7
83,10
84,7
85,11
86,9
87,8
88,12
89,13
90,7
91,12
92,10
93,7
94,6
95,9
96,7
97,9
98,11
99,12
100,11
101,7
102,11
103,6
104,12
105,9
106,11
107,8
108,7
109,11
110,10
111,6
112,8
113,12
114,10
115,6
116,5
117,12
118,8
119,9
120,10
121,6
122,13
123,11
124,5
125,11
126,9
127,10
128,7
129,9
130,12
131,12
132,8
133,5
134,11
135,11
136,12
137,8
138,10
139,10
140,10
141,11
142,11
143,9
144,13
145,5
146,6
147,11
148,9
149,12
150,12
151,10
152,10
153,6
154,6
155,11
156,12
157,6
158,12
159,13
160,13
161,13
162,7
163,10
164,7
165,6
166,5
167,7
168,12
169,10
170,6
171,12
172,12
173,6
174,12
175,13
176,8
177,11
178,10
179,13
180,12
181,10
182,11
183,11
184,7
185,12
186,5
187,6
188,10
189,7
190,10
191,6
192,7
193,12
194,6
195,7
196,9
197,6
198,6
199,11
