Epoch,Correct,Total,Accuracy
10,1822,27121,0.0672
11,1877,27121,0.0692
12,1961,27121,0.0723
13,2208,27121,0.0814
14,2414,27121,0.089
15,2667,27121,0.0983
16,2914,27121,0.1074
17,3344,27121,0.1233
18,3688,27121,0.136
19,4075,27121,0.1503
20,4262,27121,0.1571
21,4668,27121,0.1721
22,4824,27121,0.1779
23,5153,27121,0.19
24,5059,27121,0.1865
25,5675,27121,0.2092
26,5719,27121,0.2109
27,6044,27121,0.2229
28,6058,27121,0.2234
29,6368,27121,0.2348
30,6664,27121,0.2457
31,6762,27121,0.2493
32,6836,27121,0.2521
33,7159,27121,0.264
34,7701,27121,0.2839
35,7517,27121,0.2772
36,7760,27121,0.2861
37,7876,27121,0.2904
38,8113,27121,0.2991
39,7794,27121,0.2874
40,8040,27121,0.2964
41,7898,27121,0.2912
42,8581,27121,0.3164
43,8843,27121,0.3261
44,8717,27121,0.3214
45,8473,27121,0.3124
46,9253,27121,0.3412
47,8859,27121,0.3266
48,9414,27121,0.3471
49,9627,27121,0.355
50,9235,27121,0.3405
51,9776,27121,0.3605
52,9670,27121,0.3566
53,9806,27121,0.3616
54,8768,27121,0.3233
55,9924,27121,0.3659
56,10309,27121,0.3801
57,9729,27121,0.3587
58,9302,27121,0.343
59,9547,27121,0.352
60,10395,27121,0.3833
61,10527,27121,0.3881
62,10973,27121,0.4046
63,11146,27121,0.411
64,10803,27121,0.3983
65,11222,27121,0.4138
66,11450,27121,0.4222
67,11382,27121,0.4197
68,9301,27121,0.3429
69,11187,27121,0.4125
70,11531,27121,0.4252
71,12109,27121,0.4465
72,11538,27121,0.4254
73,10561,27121,0.3894
74,10378,27121,0.3827
75,11481,27121,0.4233
76,12151,27121,0.448
77,11467,27121,0.4228
78,11007,27121,0.4058
79,8093,27121,0.2984
80,11858,27121,0.4372
81,9248,27121,0.341
82,12270,27121,0.4524
83,12414,27121,0.4577
84,13500,27121,0.4978
85,7471,27121,0.2755
86,10542,27121,0.3887
87,10799,27121,0.3982
88,12461,27121,0.4595
89,12385,27121,0.4567
90,12409,27121,0.4575
91,9013,27121,0.3323
92,12564,27121,0.4633
93,12817,27121,0.4726
94,12724,27121,0.4692
95,13277,27121,0.4895
96,13280,27121,0.4897
97,12589,27121,0.4642
98,10161,27121,0.3747
99,12840,27121,0.4734
