epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
41,36.762,50.71,45.839999999999996
42,36.67,48.168,42.55
43,40.28,49.07,42.85
44,43.274,48.754,42.120000000000005
45,46.152,48.339999999999996,40.48
46,48.402,46.524,39.32
47,50.596,45.961999999999996,38.12
48,52.705999999999996,44.4,36.89
49,54.181999999999995,44.96,37.03
50,55.19199999999999,42.364000000000004,33.94
51,56.862,45.536,36.91
52,58.324,43.926,34.92
53,59.104,44.092,35.25
54,60.814,43.44,34.5
55,61.696,42.254000000000005,32.36
56,62.78,43.525999999999996,33.69
57,63.715999999999994,42.524,32.96
58,64.928,42.614000000000004,32.45
59,65.69800000000001,42.818,32.73
60,67.05,42.748000000000005,32.34
61,67.92,42.052,31.53
62,68.818,42.016,31.72
63,69.17,42.03,31.22
64,69.928,42.656,31.790000000000003
65,70.794,42.482,31.630000000000003
66,71.56400000000001,41.4,31.05
67,71.834,41.474,30.240000000000002
68,72.392,41.978,30.54
69,73.53,41.370000000000005,30.919999999999998
70,73.706,40.522000000000006,29.82
71,74.468,41.556,30.570000000000004
72,74.90400000000001,41.928,30.69
73,75.53,40.25,28.799999999999997
74,75.66000000000001,41.29,29.21
75,75.92999999999999,40.854,29.439999999999998
76,76.434,41.092,28.87
77,76.68599999999999,40.426,27.96
78,76.898,41.467999999999996,29.959999999999997
79,76.9,40.44,28.939999999999998
80,77.12400000000001,41.244,29.23
81,78.252,42.652,30.36
82,78.156,42.08,30.709999999999997
83,78.236,41.658,30.04
84,78.38000000000001,41.022,29.25
85,78.328,42.262,29.9
86,79.25999999999999,40.03,28.54
87,79.72399999999999,42.172,29.520000000000003
88,79.726,42.528,29.770000000000003
89,79.4,41.014,28.660000000000004
90,79.712,40.574,29.080000000000002
91,80.138,41.278,27.52
92,80.624,42.168,28.57
93,80.394,42.516,29.24
94,80.988,42.198,29.65
95,81.054,41.246,28.74
96,81.06400000000001,41.55,28.799999999999997
97,80.67800000000001,41.436,28.17
98,81.948,41.814,28.189999999999998
99,81.26,41.722,29.189999999999998
100,81.618,41.396,29.26
