Epoch,Correct,Total,Accuracy
10,45616,49222,0.9267
11,46253,49222,0.9397
12,47122,49222,0.9573
13,47007,49222,0.955
14,47130,49222,0.9575
15,47280,49222,0.9605
16,47160,49222,0.9581
17,47789,49222,0.9709
18,47255,49222,0.96
19,47439,49222,0.9638
20,46976,49222,0.9544
21,47232,49222,0.9596
22,47006,49222,0.955
23,46562,49222,0.946
24,46103,49222,0.9366
25,45814,49222,0.9308
26,46625,49222,0.9472
27,46341,49222,0.9415
28,46415,49222,0.943
29,45452,49222,0.9234
30,46171,49222,0.938
31,46176,49222,0.9381
32,44893,49222,0.9121
33,45333,49222,0.921
34,44695,49222,0.908
35,45751,49222,0.9295
36,45437,49222,0.9231
37,44752,49222,0.9092
38,44528,49222,0.9046
39,44210,49222,0.8982
40,45039,49222,0.915
41,45603,49222,0.9265
42,44261,49222,0.8992
43,44961,49222,0.9134
44,44965,49222,0.9135
45,44750,49222,0.9091
46,44978,49222,0.9138
47,45721,49222,0.9289
48,45301,49222,0.9203
49,45921,49222,0.9329
50,45408,49222,0.9225
51,45404,49222,0.9224
52,45351,49222,0.9214
53,45856,49222,0.9316
54,45390,49222,0.9221
55,45175,49222,0.9178
56,46032,49222,0.9352
57,45576,49222,0.9259
58,46419,49222,0.9431
59,45414,49222,0.9226
60,45918,49222,0.9329
61,45384,49222,0.922
62,45787,49222,0.9302
63,45123,49222,0.9167
64,46226,49222,0.9391
65,44073,49222,0.8954
66,46329,49222,0.9412
67,46072,49222,0.936
68,45530,49222,0.925
69,45504,49222,0.9245
70,46021,49222,0.935
71,46268,49222,0.94
72,44801,49222,0.9102
73,45790,49222,0.9303
74,46724,49222,0.9493
75,46266,49222,0.9399
76,46134,49222,0.9373
77,44378,49222,0.9016
78,45763,49222,0.9297
79,43937,49222,0.8926
80,45656,49222,0.9276
81,45947,49222,0.9335
82,46246,49222,0.9395
83,44902,49222,0.9122
84,45662,49222,0.9277
85,45517,49222,0.9247
86,46435,49222,0.9434
87,45799,49222,0.9305
88,46404,49222,0.9427
89,45866,49222,0.9318
90,45616,49222,0.9267
91,46463,49222,0.9439
92,44077,49222,0.8955
93,46038,49222,0.9353
94,46371,49222,0.9421
95,44755,49222,0.9092
96,45631,49222,0.927
97,45363,49222,0.9216
98,45135,49222,0.917
99,46066,49222,0.9359
