,number_pca_components_class
0,6
1,8
2,8
3,8
4,7
5,8
6,7
7,7
8,7
9,7
10,8
11,7
12,7
13,5
14,7
15,8
16,7
17,8
18,8
19,7
20,7
21,6
22,7
23,5
24,7
25,8
26,8
27,6
28,7
29,6
30,7
31,8
32,7
33,7
34,8
35,7
36,7
37,8
38,7
39,8
40,8
41,7
42,8
43,8
44,8
45,6
46,7
47,8
48,8
49,6
50,6
51,7
52,7
53,8
54,8
55,6
56,8
57,8
58,8
59,7
60,6
61,8
62,6
63,6
64,7
65,6
66,7
67,8
68,7
69,8
70,6
71,6
72,6
73,8
74,7
75,6
76,7
77,7
78,7
79,7
80,6
81,6
82,7
83,8
84,6
85,6
86,6
87,6
88,6
89,8
90,8
91,8
92,7
93,8
94,6
95,6
96,6
97,7
98,8
99,8
100,7
101,6
102,7
103,7
104,7
105,7
106,7
107,6
108,6
109,6
110,6
111,6
112,7
113,8
114,8
115,7
116,6
117,6
118,6
119,6
120,7
121,6
122,8
123,6
124,6
125,6
126,7
127,6
128,6
129,6
130,8
131,7
132,6
133,6
134,7
135,7
136,7
137,6
138,7
139,6
140,8
141,6
142,8
143,6
144,7
145,7
146,5
147,7
148,6
149,7
150,7
151,6
152,7
153,6
154,5
155,6
156,6
157,6
158,7
159,7
160,8
161,8
162,6
163,7
164,6
165,6
166,5
167,7
168,8
169,8
170,6
171,7
172,7
173,6
174,7
175,8
176,7
177,7
178,7
179,7
180,8
181,8
182,7
183,8
184,6
185,7
186,6
187,7
188,7
189,8
190,7
191,7
192,6
193,7
194,6
195,6
196,7
197,6
198,6
199,8
