epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,51.01833333333333,61.053333333333335,61.36000000000001
1,61.795,74.48833333333333,73.66
2,64.74666666666667,78.125,77.68
4,68.10166666666667,82.38833333333334,81.47999999999999
6,69.92666666666668,84.62833333333334,83.46000000000001
8,71.24166666666667,86.22333333333333,85.28999999999999
10,72.235,87.43833333333333,86.27
12,73.14833333333334,88.52,87.25
14,73.75333333333333,89.27000000000001,88.09
16,74.29333333333334,89.90833333333333,88.8
18,74.68333333333334,90.34166666666667,89.12
20,75.04833333333333,90.75666666666666,89.25999999999999
25,75.44666666666666,91.09166666666667,89.56
30,75.85499999999999,91.37333333333333,89.71000000000001
35,75.94999999999999,91.32166666666667,89.41
40,75.63499999999999,90.89666666666668,89.05
45,74.78333333333333,89.82166666666667,88.17
50,75.36333333333334,90.365,88.07000000000001
55,75.26333333333334,90.09666666666666,87.74
60,74.28166666666667,88.85333333333332,86.81
65,74.21666666666667,88.755,86.55000000000001
70,74.18666666666667,88.7,86.35000000000001
75,74.25166666666667,88.69,86.52
80,74.16,88.58166666666666,86.05000000000001
85,74.25500000000001,88.715,86.4
90,74.1,88.57833333333333,86.59
95,74.20166666666667,88.62333333333333,86.17
100,74.26333333333334,88.56666666666668,86.29
105,74.36833333333334,88.65833333333333,86.2
110,74.30333333333333,88.49333333333334,86.06
115,74.59666666666666,88.86833333333334,86.28
120,74.72,89.00333333333333,86.49
125,74.70333333333333,88.98,86.05000000000001
130,74.675,88.92166666666667,86.11999999999999
135,75.05833333333334,89.29833333333333,86.25
140,74.79833333333333,88.95333333333333,86.19
145,74.92833333333333,89.16666666666667,86.31
150,74.94166666666666,89.05833333333332,85.92
155,74.39833333333333,88.36333333333334,85.57000000000001
160,74.99833333333333,89.125,85.9
165,74.70666666666666,88.69333333333333,85.82
170,74.485,88.42833333333333,85.11999999999999
175,74.76333333333334,88.70166666666667,85.81
180,74.94833333333332,88.965,86.11
185,75.16166666666668,89.14999999999999,86.13
190,74.69666666666667,88.68166666666667,85.48
195,74.855,88.78666666666668,85.98
200,75.02666666666667,89.005,85.92999999999999
205,75.26,89.39666666666668,86.08
210,75.005,88.95166666666667,85.55
215,75.155,89.18666666666667,86.05000000000001
220,75.04833333333333,88.92333333333333,85.87
225,74.97666666666667,88.94166666666666,85.81
230,75.05833333333334,88.90833333333333,85.61999999999999
235,75.45500000000001,89.38000000000001,86.17
240,75.27666666666667,89.11,86.00999999999999
245,75.18,89.02333333333333,85.75
250,75.305,89.19,85.96000000000001
255,75.27333333333334,89.025,85.91
260,75.45500000000001,89.285,86.1
265,75.295,89.115,85.54
270,75.44166666666666,89.27666666666667,85.94000000000001
275,75.885,89.83166666666666,86.4
280,75.61166666666666,89.51,86.15
285,75.71833333333333,89.50833333333334,86.52
290,75.51333333333334,89.32666666666667,85.95
295,75.39,89.13833333333334,85.99
300,75.71166666666667,89.51666666666667,85.82
305,75.79166666666667,89.655,86.37
310,75.57833333333333,89.41,86.17
315,75.91666666666667,89.79666666666667,86.66
320,75.89833333333334,89.58333333333334,86.04
325,75.675,89.425,86.07000000000001
330,75.605,89.375,85.92999999999999
335,75.98166666666667,89.73833333333333,86.28
340,75.9,89.69500000000001,86.33999999999999
345,75.815,89.65833333333333,86.5
350,76.06833333333334,89.89333333333333,86.4
355,75.94,89.73166666666667,86.45
360,75.87833333333333,89.65666666666667,86.31
365,76.16000000000001,90.04333333333334,86.38
370,76.03333333333333,89.74666666666667,86.58
375,76.30166666666666,90.045,86.53
380,76.2,89.93666666666667,86.4
385,76.05,89.73166666666667,86.08
390,76.19833333333334,90.00166666666667,86.50999999999999
395,76.19166666666666,89.925,86.33
400,76.61833333333334,90.35166666666666,86.72
405,76.24166666666666,89.90666666666667,86.35000000000001
410,76.44,90.07,86.36
415,76.22833333333332,89.87333333333333,86.19
420,76.26166666666667,89.88833333333334,86.22
425,76.54166666666666,90.17500000000001,86.59
430,76.47333333333334,90.19333333333334,86.89
435,76.44999999999999,90.00666666666667,86.38
440,76.515,90.12833333333333,86.36
445,76.40666666666667,90.025,86.42
450,76.56500000000001,90.215,86.78
455,76.33,89.93666666666667,86.41
460,76.35166666666666,90.05333333333333,86.35000000000001
465,76.84333333333333,90.62666666666667,86.91
470,76.56666666666668,90.26833333333333,86.5
475,76.79333333333334,90.45333333333333,86.55000000000001
480,76.92,90.54166666666667,86.33999999999999
485,76.68166666666667,90.315,86.39
490,76.88000000000001,90.45333333333333,86.7
495,76.775,90.385,86.85000000000001
500,76.93666666666667,90.56166666666667,86.85000000000001
