,pca_variance_class
0,0.9780532887244882
1,0.9656232328450439
2,0.9623874536340281
3,0.9647267862608965
4,0.9696358276071456
5,0.9653756820182626
6,0.9675988167325883
7,0.965665654448022
8,0.9646406988567853
9,0.9726664622725303
