Epoch,Correct,Total,Accuracy
40,683,32303,0.0211
41,551,32303,0.0171
42,511,32303,0.0158
43,584,32303,0.0181
44,542,32303,0.0168
45,577,32303,0.0179
46,672,32303,0.0208
47,788,32303,0.0244
48,799,32303,0.0247
49,861,32303,0.0267
50,1044,32303,0.0323
51,1042,32303,0.0323
52,1327,32303,0.0411
53,1431,32303,0.0443
54,1527,32303,0.0473
55,1716,32303,0.0531
56,1637,32303,0.0507
57,1789,32303,0.0554
58,1759,32303,0.0545
59,1812,32303,0.0561
60,1863,32303,0.0577
61,1805,32303,0.0559
62,2034,32303,0.063
63,1844,32303,0.0571
64,1901,32303,0.0588
65,1795,32303,0.0556
66,1901,32303,0.0588
67,1777,32303,0.055
68,1853,32303,0.0574
69,1890,32303,0.0585
70,1923,32303,0.0595
71,2032,32303,0.0629
72,1867,32303,0.0578
73,1850,32303,0.0573
74,1658,32303,0.0513
75,2064,32303,0.0639
76,1632,32303,0.0505
77,1983,32303,0.0614
78,1921,32303,0.0595
79,1886,32303,0.0584
80,2015,32303,0.0624
81,1828,32303,0.0566
82,1729,32303,0.0535
83,1709,32303,0.0529
84,1866,32303,0.0578
85,1998,32303,0.0619
86,1964,32303,0.0608
87,1846,32303,0.0571
88,1822,32303,0.0564
89,1824,32303,0.0565
90,2063,32303,0.0639
91,1941,32303,0.0601
92,1930,32303,0.0597
93,2227,32303,0.0689
94,2013,32303,0.0623
95,1942,32303,0.0601
96,2086,32303,0.0646
97,2034,32303,0.063
98,2474,32303,0.0766
99,2059,32303,0.0637
