,epoch,average_angle_pc_weight
0,0,90.202978515625
1,1,84.48565826416015
2,2,81.50873031616212
3,4,80.4180778503418
4,6,79.26456680297852
5,8,78.31632995605469
6,10,77.6256477355957
7,12,77.07965927124023
8,14,76.5486442565918
9,16,76.2187515258789
10,18,76.03814926147462
11,20,75.85835647583008
12,25,76.00680160522461
13,30,76.43536071777343
14,35,76.9413688659668
15,40,77.60371780395508
16,45,77.84818725585937
17,50,77.12265472412109
18,55,76.78034057617188
19,60,76.12909927368165
20,65,75.9075439453125
21,70,75.15414047241211
22,75,74.96078186035156
23,80,74.62380752563476
24,85,74.41743545532226
25,90,74.01528778076172
26,95,73.63885803222657
27,100,73.6444595336914
28,105,73.30840454101562
29,110,73.1334342956543
30,115,73.12571640014649
31,120,72.86795349121094
32,125,72.72564086914062
33,130,72.46567993164062
34,135,72.39952697753907
35,140,72.74676132202148
36,145,72.5815559387207
37,150,71.65026245117187
38,155,71.74937210083007
39,160,71.91954040527344
40,165,72.22489700317382
41,170,72.48201599121094
42,175,72.67773895263672
