,number_pca_components_class
0,163
1,126
2,164
3,154
4,145
5,179
6,208
7,183
8,150
9,134
10,198
11,161
12,126
13,157
14,195
15,183
16,206
17,206
18,183
19,175
20,131
21,159
22,128
23,134
24,182
25,180
26,174
27,184
28,140
29,173
30,171
31,170
32,164
33,173
34,167
35,116
36,162
37,152
38,176
39,177
40,191
41,173
42,170
43,186
44,126
45,170
46,182
47,187
48,170
49,94
50,103
51,120
52,129
53,131
54,151
55,143
56,127
57,98
58,109
59,222
60,146
61,170
62,141
63,174
64,209
65,175
66,136
67,201
68,157
69,185
70,147
71,171
72,188
73,207
74,191
75,170
76,236
77,162
78,146
79,231
80,211
81,113
82,156
83,197
84,122
85,158
86,136
87,131
88,207
89,219
90,190
91,172
92,159
93,161
94,138
95,172
96,148
97,156
98,186
99,199
100,198
101,163
102,210
103,137
104,202
105,150
106,189
107,162
108,162
109,180
110,129
111,131
112,160
113,196
114,149
115,158
116,131
117,163
118,104
119,168
120,167
121,143
122,202
123,166
124,143
125,180
126,141
127,173
128,145
129,184
130,197
131,186
132,193
133,93
134,171
135,210
136,173
137,164
138,184
139,194
140,137
141,152
142,201
143,132
144,209
145,125
146,166
147,174
148,156
149,207
150,192
151,159
152,185
153,163
154,141
155,131
156,186
157,152
158,185
159,204
160,202
161,214
162,116
163,187
164,130
165,94
166,110
167,171
168,212
169,171
170,119
171,142
172,161
173,132
174,201
175,225
176,160
177,163
178,162
179,188
180,187
181,165
182,174
183,169
184,170
185,207
186,165
187,179
188,200
189,182
190,180
191,148
192,174
193,162
194,122
195,143
196,176
197,143
198,143
199,181
