Epoch,Correct,Total,Accuracy
10,632,32546,0.0194
11,539,32546,0.0166
12,597,32546,0.0183
13,536,32546,0.0165
14,550,32546,0.0169
15,547,32546,0.0168
16,607,32546,0.0187
17,622,32546,0.0191
18,669,32546,0.0206
19,626,32546,0.0192
20,650,32546,0.02
21,617,32546,0.019
22,647,32546,0.0199
23,686,32546,0.0211
24,679,32546,0.0209
25,696,32546,0.0214
26,712,32546,0.0219
27,743,32546,0.0228
28,749,32546,0.023
29,748,32546,0.023
30,752,32546,0.0231
31,823,32546,0.0253
32,753,32546,0.0231
33,827,32546,0.0254
34,747,32546,0.023
35,832,32546,0.0256
36,850,32546,0.0261
37,835,32546,0.0257
38,793,32546,0.0244
39,773,32546,0.0238
40,813,32546,0.025
41,806,32546,0.0248
42,740,32546,0.0227
43,809,32546,0.0249
44,827,32546,0.0254
45,776,32546,0.0238
46,809,32546,0.0249
47,838,32546,0.0257
48,850,32546,0.0261
49,816,32546,0.0251
50,819,32546,0.0252
51,779,32546,0.0239
52,819,32546,0.0252
53,842,32546,0.0259
54,799,32546,0.0245
55,756,32546,0.0232
56,820,32546,0.0252
57,811,32546,0.0249
58,762,32546,0.0234
59,792,32546,0.0243
60,881,32546,0.0271
61,730,32546,0.0224
62,786,32546,0.0242
63,818,32546,0.0251
64,826,32546,0.0254
65,742,32546,0.0228
66,723,32546,0.0222
67,718,32546,0.0221
68,685,32546,0.021
69,692,32546,0.0213
70,650,32546,0.02
71,695,32546,0.0214
72,732,32546,0.0225
73,724,32546,0.0222
74,641,32546,0.0197
75,710,32546,0.0218
76,656,32546,0.0202
77,668,32546,0.0205
78,699,32546,0.0215
79,628,32546,0.0193
80,716,32546,0.022
81,639,32546,0.0196
82,1054,32546,0.0324
83,657,32546,0.0202
84,787,32546,0.0242
85,682,32546,0.021
86,926,32546,0.0285
87,903,32546,0.0277
88,993,32546,0.0305
89,695,32546,0.0214
90,772,32546,0.0237
91,666,32546,0.0205
92,1306,32546,0.0401
93,800,32546,0.0246
94,654,32546,0.0201
95,1018,32546,0.0313
96,613,32546,0.0188
97,785,32546,0.0241
98,739,32546,0.0227
99,865,32546,0.0266
