,pca_variance_class
0,0.9563572750267174
1,0.9418322516389938
2,0.9188796536563316
3,0.9701473345757982
4,0.9584260128172389
5,0.9217987571020629
6,0.8848812564465119
7,0.9476574916644552
8,0.8808724730968654
9,0.9715037119081772
