,acc_class
0,0.1454000025987625
1,0.09179999679327011
2,0.08419999480247498
3,0.11710000038146973
4,0.12199999392032623
5,0.14229999482631683
6,0.1834999918937683
7,0.07259999960660934
8,0.14890000224113464
9,0.1363999992609024
