,epoch,Train_accuracy,Test_accuracy
0,1,39.27833333333333,71.74000000000001
1,2,50.019999999999996,78.05
2,3,51.68833333333333,79.92
3,4,52.690000000000005,81.41000000000001
4,5,53.64333333333333,82.55
5,6,54.28666666666667,83.71
6,7,55.00166666666667,84.76
7,8,55.57333333333333,85.28
8,9,56.055,85.84
9,10,56.425000000000004,86.29
10,11,56.785,86.71
11,12,57.084999999999994,87.19
12,13,57.421666666666674,87.42
13,14,57.70833333333333,87.86
14,15,57.91833333333334,88.03
15,16,58.13333333333334,88.25
16,17,58.306666666666665,88.53999999999999
17,18,58.50666666666666,88.81
18,19,58.695,88.87
19,20,58.858333333333334,88.96
20,21,58.99166666666667,89.02
21,22,59.12500000000001,88.94999999999999
22,23,59.25333333333334,88.8
23,24,59.465,88.82
24,25,59.57,89.03999999999999
25,26,59.73666666666667,88.7
26,27,59.93333333333334,88.2
27,28,60.12499999999999,87.52
28,29,60.28333333333333,87.3
29,30,60.485,86.76
30,31,60.663333333333334,86.53999999999999
31,32,60.85333333333334,86.45
32,33,61.086666666666666,86.45
33,34,61.45333333333334,86.3
34,35,61.66666666666667,86.50999999999999
35,36,61.86333333333334,85.61999999999999
36,37,62.111666666666665,85.14
37,38,62.473333333333336,84.33
38,39,62.714999999999996,83.73
39,40,63.05333333333333,83.37
40,41,63.388333333333335,83.37
41,42,63.70333333333333,83.36
42,43,64.05333333333333,82.82000000000001
43,44,64.43666666666667,81.85
44,45,64.83,80.9
45,46,65.16166666666666,80.15
46,47,65.46666666666667,79.2
47,48,65.66333333333333,78.24
48,49,65.92666666666666,76.86
49,50,66.265,77.21000000000001
50,51,66.47999999999999,77.3
51,52,66.56833333333333,77.57
52,53,66.72333333333333,77.03999999999999
53,54,66.92833333333333,76.92
54,55,67.49166666666667,77.33
55,56,68.14333333333333,77.10000000000001
56,57,68.45166666666667,76.44999999999999
57,58,68.96,76.64999999999999
58,59,69.06333333333333,76.27000000000001
59,60,69.54333333333334,75.17
60,61,70.04166666666667,73.67
61,62,70.49166666666666,72.69
62,63,71.06166666666667,71.33
63,64,71.475,70.64
64,65,71.91,70.57
65,66,72.30333333333333,70.0
66,67,72.60833333333333,69.96
67,68,72.94500000000001,69.95
68,69,73.11166666666666,69.85
69,70,73.46000000000001,69.27
70,71,74.08833333333334,69.67999999999999
71,72,74.30166666666666,69.99
72,73,74.395,68.94
73,74,74.70666666666666,69.92
74,75,75.2,70.8
75,76,75.85833333333333,70.0
76,77,76.07000000000001,70.46
77,78,76.25,70.62
78,79,76.36500000000001,69.43
79,80,76.58333333333334,69.77
80,81,76.78333333333333,67.75
81,82,77.30833333333334,67.25
82,83,77.48333333333333,68.35
83,84,77.545,69.17
84,85,77.90333333333334,68.97999999999999
85,86,78.47833333333334,68.97
86,87,78.77499999999999,67.63
87,88,78.88833333333334,67.78999999999999
88,89,78.875,68.15
89,90,79.08500000000001,67.63
90,91,79.51,68.01
91,92,79.95833333333333,68.07
92,93,80.155,66.45
93,94,80.61500000000001,65.82000000000001
94,95,80.51333333333334,65.93
95,96,80.61,64.42
96,97,81.14833333333334,63.51
97,98,80.88333333333333,62.94
98,99,81.175,64.27000000000001
99,100,81.44333333333333,63.370000000000005
100,101,81.33166666666666,65.44
101,102,81.34833333333333,65.62
102,103,81.66499999999999,64.85
103,104,81.685,65.41
104,105,81.97166666666666,64.56
105,106,82.23,64.08
106,107,82.38499999999999,64.08
107,108,83.04833333333333,63.349999999999994
108,109,83.60666666666667,63.53
109,110,83.88333333333333,63.57000000000001
110,111,83.89999999999999,63.080000000000005
111,112,84.11999999999999,62.1
112,113,84.29833333333333,62.839999999999996
113,114,84.50166666666667,61.650000000000006
114,115,84.51666666666667,61.59
115,116,84.89,60.88
116,117,85.09333333333333,61.1
117,118,84.96333333333334,61.29
118,119,85.09666666666666,61.6
119,120,85.31666666666666,61.29
120,121,85.13166666666667,61.61
121,122,85.50333333333333,62.660000000000004
122,123,85.36833333333334,61.57
123,124,85.605,61.24000000000001
124,125,85.21666666666667,61.980000000000004
125,126,85.43333333333332,62.029999999999994
126,127,85.66666666666667,60.480000000000004
127,128,85.63499999999999,59.97
128,129,85.87166666666667,60.660000000000004
129,130,85.74000000000001,60.6
130,131,85.74833333333333,60.22
131,132,86.02499999999999,60.78
132,133,86.24666666666667,61.040000000000006
133,134,86.60333333333334,61.62
134,135,86.91666666666666,60.33
135,136,86.98333333333333,59.8
136,137,87.02333333333333,61.56
137,138,87.13833333333334,61.89
138,139,87.39166666666667,62.57
139,140,87.385,60.209999999999994
140,141,87.46166666666667,60.309999999999995
141,142,87.35000000000001,58.919999999999995
142,143,87.85666666666667,59.589999999999996
143,144,88.08,59.81999999999999
144,145,88.33666666666666,60.49
145,146,88.66833333333334,60.760000000000005
146,147,88.705,59.99
147,148,88.69166666666666,59.74
148,149,88.97833333333334,59.309999999999995
149,150,89.37,59.85
150,151,89.35,59.61
151,152,89.16833333333334,59.660000000000004
152,153,89.765,59.12
153,154,89.87666666666667,59.63
154,155,89.795,59.11
155,156,89.96166666666666,59.660000000000004
156,157,90.00166666666667,58.3
157,158,90.435,57.9
158,159,90.09333333333333,58.79
159,160,90.27166666666666,58.099999999999994
160,161,90.19833333333334,58.69
161,162,90.32833333333333,58.040000000000006
162,163,90.55833333333332,57.06
163,164,90.41166666666666,57.440000000000005
164,165,90.60333333333334,59.230000000000004
165,166,90.77499999999999,58.269999999999996
166,167,90.92666666666666,59.46
167,168,90.925,58.51
168,169,91.27499999999999,59.35
169,170,91.14,60.74
170,171,91.27166666666666,59.48
171,172,91.35666666666667,59.699999999999996
172,173,91.57333333333332,58.69
173,174,91.72,58.9
174,175,91.74833333333333,59.209999999999994
175,176,91.86166666666666,58.81999999999999
176,177,91.83666666666667,57.64
177,178,92.12666666666667,59.03
178,179,92.09166666666667,58.830000000000005
179,180,91.79666666666667,59.36
180,181,92.16499999999999,59.56
181,182,92.25166666666667,58.879999999999995
182,183,92.515,57.8
183,184,92.34833333333333,57.809999999999995
184,185,92.73,58.06
185,186,92.83,58.35
186,187,92.845,58.13
187,188,92.66499999999999,57.05
188,189,93.02,58.28
189,190,93.01,58.64
190,191,92.995,58.599999999999994
191,192,92.94166666666666,57.699999999999996
192,193,93.19666666666667,58.5
193,194,93.42333333333333,57.65
194,195,93.36166666666666,57.60999999999999
195,196,93.67666666666666,58.79
196,197,93.34166666666667,59.19
197,198,93.44166666666666,57.87
198,199,93.51333333333334,59.5
199,200,93.49,58.58
200,201,93.645,59.519999999999996
201,202,93.82000000000001,58.25
202,203,93.89833333333333,59.809999999999995
203,204,93.85166666666666,60.370000000000005
204,205,94.135,59.550000000000004
205,206,93.71166666666667,59.209999999999994
206,207,93.82166666666667,60.11
207,208,93.91166666666668,58.8
208,209,94.29833333333333,58.309999999999995
209,210,94.16499999999999,56.330000000000005
210,211,94.36833333333333,59.440000000000005
211,212,94.42833333333334,58.29
212,213,94.18833333333333,59.43000000000001
213,214,94.06,58.9
