,epoch,Train_accuracy_org
0,1,71.84333333333333
1,2,78.90833333333333
2,3,81.12666666666667
3,4,82.62666666666667
4,5,84.03500000000001
5,6,85.16166666666666
6,7,86.01333333333334
7,8,86.59833333333333
8,9,87.18333333333334
9,10,87.625
10,11,88.19833333333334
11,12,88.52499999999999
12,13,88.885
13,14,89.23333333333333
14,15,89.57833333333333
15,16,89.87
16,17,90.05833333333332
17,18,90.23333333333333
18,19,90.25999999999999
19,20,90.16166666666666
20,21,90.24166666666666
21,22,90.16499999999999
22,23,90.18666666666667
23,24,90.11166666666666
24,25,90.11833333333334
25,26,89.99666666666667
26,27,90.14
27,28,89.94
28,29,89.65666666666667
29,30,89.18166666666667
30,31,88.92833333333333
31,32,88.32166666666666
32,33,87.94833333333332
33,34,88.16333333333334
34,35,87.94
35,36,87.77666666666667
36,37,87.395
37,38,87.23833333333333
38,39,87.14666666666666
39,40,87.25833333333334
40,41,86.81666666666666
41,42,86.55666666666667
42,43,85.90666666666667
43,44,85.61166666666666
44,45,84.92333333333333
45,46,84.08333333333333
46,47,83.72833333333334
47,48,82.49499999999999
48,49,81.45166666666667
49,50,80.47333333333333
50,51,80.09166666666667
51,52,79.12666666666667
52,53,77.98
53,54,78.035
54,55,78.78166666666667
55,56,79.315
56,57,79.235
57,58,79.89
58,59,79.185
59,60,78.72333333333333
60,61,78.25166666666667
61,62,75.75833333333334
62,63,75.34666666666666
63,64,74.14
64,65,72.77166666666666
65,66,71.72500000000001
66,67,72.02833333333334
67,68,72.52
68,69,71.89999999999999
69,70,72.11333333333333
70,71,72.2
71,72,71.02833333333334
72,73,71.03166666666667
73,74,69.91166666666668
74,75,70.04333333333334
75,76,69.94500000000001
76,77,70.075
77,78,70.54833333333333
78,79,69.84333333333333
79,80,69.62
80,81,69.72500000000001
81,82,69.28833333333333
82,83,69.85166666666667
83,84,70.48166666666667
84,85,69.45
85,86,68.93833333333333
86,87,67.785
87,88,68.55
88,89,68.575
89,90,68.565
90,91,68.09666666666668
91,92,69.88499999999999
92,93,68.64333333333333
93,94,68.97666666666666
94,95,68.76666666666667
95,96,69.595
96,97,69.29833333333333
97,98,69.415
98,99,68.37333333333333
99,100,66.755
100,101,66.07
101,102,66.99666666666667
102,103,65.21166666666667
103,104,66.32666666666667
104,105,66.19
105,106,65.5
106,107,65.975
107,108,64.96166666666666
108,109,64.215
109,110,63.94499999999999
110,111,65.21166666666667
111,112,64.72166666666666
112,113,63.80166666666667
113,114,64.57666666666667
114,115,63.55499999999999
115,116,64.19166666666666
116,117,64.41333333333333
117,118,63.76666666666667
118,119,63.94833333333333
119,120,63.144999999999996
120,121,62.614999999999995
121,122,62.43
122,123,62.105
123,124,63.42333333333333
124,125,62.531666666666666
125,126,64.24833333333333
126,127,62.98666666666667
127,128,61.001666666666665
128,129,63.288333333333334
129,130,63.736666666666665
130,131,63.93833333333333
131,132,62.221666666666664
132,133,62.303333333333335
133,134,62.70166666666667
134,135,62.834999999999994
135,136,62.37166666666667
136,137,62.94
137,138,62.70666666666666
138,139,62.22833333333333
139,140,62.235
140,141,61.71
141,142,61.44500000000001
142,143,62.58166666666667
143,144,62.48166666666667
144,145,62.401666666666664
145,146,62.84333333333333
146,147,62.21
147,148,61.394999999999996
148,149,61.92333333333333
149,150,62.67166666666667
150,151,62.44
151,152,62.865
152,153,62.73833333333333
153,154,63.73833333333333
154,155,62.77666666666667
155,156,62.821666666666665
156,157,62.434999999999995
157,158,62.02166666666666
158,159,61.78666666666667
159,160,61.633333333333326
160,161,62.11333333333333
161,162,61.288333333333334
162,163,62.57166666666667
163,164,60.650000000000006
164,165,61.53333333333333
165,166,61.370000000000005
166,167,61.78
167,168,60.57833333333333
168,169,62.1
169,170,60.68
170,171,60.714999999999996
171,172,60.57333333333334
172,173,61.72
173,174,61.73833333333333
174,175,62.55833333333334
175,176,61.498333333333335
176,177,62.09
177,178,62.47833333333334
178,179,62.00333333333333
