,epoch,dot_p_b_corr,dot_p_b_org
0,0,-0.005816928458366854,-0.002439644435413469
1,1,0.04258017964228893,0.1239539701443337
2,2,-0.054879898565442245,0.004517324985733345
3,4,-0.03160610383726733,0.0043998885993334624
4,6,-0.025727249722388757,-0.04246018857659173
5,8,0.047442928799524164,-0.02428236623332865
6,10,-0.05156670111768338,-0.022103065954092112
7,12,-0.11176443929105412,-0.21302221783549102
8,14,-0.1645629078588858,-0.050061679373453474
9,16,-0.034437786357932786,-0.1678205215232229
10,18,-0.04337854665181736,-0.2438643656935796
11,20,-0.05282186732050407,-0.05541378355728846
12,25,-0.03992412021061678,-0.05285678240831526
13,30,0.05907158966546038,-0.13852433597031688
14,35,-0.175924122782772,-0.12232222140952556
15,40,-0.2193806976944373,-0.10754354659250219
16,45,-0.12003186816505494,-0.06085391497488716
17,50,-0.19030434682926078,-0.046065937010047533
18,55,-0.0858253715841745,-0.11028950337166732
19,60,-0.09932622106956752,-0.07622455217256184
20,65,-0.24705785449173867,-0.07550186191734978
21,70,-0.11553329067371387,-0.1207207016166339
22,75,-0.06293589623041684,-0.044790475854715156
23,80,-0.2086374703289259,-0.16835976374904416
24,85,-0.12622110336250622,-0.09385723154713697
25,90,0.06176721159977612,-0.015568430381751097
26,95,-0.05222383165006868,-0.08284223353241353
27,100,-0.04439142874431746,-0.0353754742825342
28,105,-0.06150330765212634,-0.08786415336363883
29,110,-0.05522666615565994,-0.07369213964132686
30,115,0.11018916958997832,-0.018028414008655562
31,120,0.11292292232398593,-0.005337478526332021
32,125,0.23790069418820262,-0.0554934312849466
33,130,0.1296761058190303,0.0573506560746595
34,135,0.1902447046499482,-0.08762198161326772
35,140,0.003779090902970256,-0.0859638725266797
36,145,-0.058896828260005064,-0.1030743395145294
37,150,0.12315930508825366,-0.0971773293627368
38,155,0.06699685517354462,-0.05168252774925408
39,160,0.07094316981687114,-0.05417812584191091
40,165,0.00671257232198636,-0.04564512063793297
41,170,0.0029095056059152747,-0.0552067978962343
42,175,-0.04922575079820186,-0.09976881490768726
43,180,-0.06910727501660689,-0.14567495958445495
44,185,-0.067723891026009,-0.09523214842624528
45,190,-0.06697987979349802,-0.09396513123857227
46,195,-0.004429625254552577,-0.09076753552274433
47,200,-0.06590854031237708,-0.04657338329688963
