,epoch,dot_p_b_corr,dot_p_b_org
0,0,0.019960385390415374,0.019498965301145456
1,1,0.12869210042529128,0.16179190883212985
2,2,0.14735450599900848,0.21218437219305872
3,4,0.16592929075964707,0.24155141134021033
4,6,0.1855900537146003,0.2642213235551573
5,8,0.20180607452192612,0.27957772857437796
6,10,0.21365446832596874,0.28725854328426
7,12,0.2229652563889283,0.2910245557776136
8,14,0.23204386541181546,0.29367389097646324
9,16,0.23770358786179224,0.2918640965774707
10,18,0.2408303225506226,0.28713052667069355
11,20,0.2439371027987651,0.2821176928598896
12,25,0.24153130984139254,0.25936652870777505
13,30,0.2343410583451837,0.232794498815636
14,35,0.22579247074368053,0.2077733715609641
15,40,0.2144972914165261,0.18541752728224836
16,45,0.21031450307810082,0.1750853045120764
17,50,0.22235954133208113,0.18316602686506467
18,55,0.22852526348857635,0.1833690056138257
19,60,0.23960208374811806,0.18756052099219567
20,65,0.2433611932690286,0.18625086626942322
21,70,0.25594727628003133,0.1977143132681496
22,75,0.2594225676975765,0.19546904061281523
23,80,0.2650160823842728,0.1997911650191281
24,85,0.26839797708702934,0.20169795720784137
25,90,0.27524335450260223,0.21028750128460916
26,95,0.281567097418648,0.21185749141361232
27,100,0.28145837747576424,0.20924024944516076
28,105,0.28706152563507803,0.212803757506689
29,110,0.29004467333159617,0.21555785097268793
30,115,0.29021612440284594,0.2132697140742218
31,120,0.29444413135968367,0.21742538637071684
32,125,0.29688492333836114,0.2173795750188007
33,130,0.30118951450829434,0.22094836727547867
34,135,0.3022822397488316,0.22144633697730756
35,140,0.2965352633721196,0.21707364245308536
36,145,0.29926804550750935,0.21760714019109526
37,150,0.3147662853550161,0.2335260470006998
38,155,0.31307494726419033,0.22957286416626657
39,160,0.3103128890091649,0.22558227550986387
40,165,0.3052327143951732,0.22199966258746495
41,170,0.30096193603645055,0.21860004391847365
42,175,0.29770413458961487,0.21615179906861842
