,epoch,dot_p_b_corr,dot_p_b_org
0,0,0.022668049050680754,0.022504915718587457
1,1,0.13976127152696316,0.1765949465471747
2,2,0.1549571863501131,0.21700533819966458
3,4,0.16933285591540284,0.24326543621590233
4,6,0.1858523435112584,0.2647189527072917
5,8,0.20358241658193865,0.28148548461765693
6,10,0.21680030512958204,0.2909956318664005
7,12,0.2265414769724127,0.29531679532021454
8,14,0.23602678136460686,0.29859468335970457
9,16,0.24257902239267032,0.29784828189105744
10,18,0.24944075353610928,0.2970046132743552
11,20,0.2518289463957518,0.29154601295724564
12,25,0.25232617379099426,0.2718606188461246
13,30,0.24646690924038817,0.2478779541615992
14,35,0.23467860837763777,0.21977232715714826
15,40,0.2193806976944373,0.19224011497679003
16,45,0.21221740455595348,0.1789627854791115
17,50,0.2205078247768845,0.18088974201934635
18,55,0.22962228775539728,0.18281973315813416
19,60,0.24186758084689047,0.19012971941092116
20,65,0.24705785449173867,0.1903231755622582
21,70,0.2547237498117457,0.19389691957685803
22,75,0.2629164934992947,0.1986496795975585
23,80,0.26494449976173834,0.19975402530730382
24,85,0.2737955107736682,0.20779853041196783
25,90,0.2749316216312587,0.20517172491523705
26,95,0.279503242290791,0.20755752527727056
27,100,0.2829177428324323,0.21009997359541602
28,105,0.2848003949258045,0.21082106411277338
29,110,0.2903524955777606,0.21603687190808665
30,115,0.2899870692570589,0.21320304963037096
31,120,0.2979601661662518,0.22306432698602455
32,125,0.2946611728519006,0.21557823744590357
33,130,0.29901696151081153,0.21920915840887614
34,135,0.30065601719596835,0.2215482859962389
35,140,0.30073017574437255,0.21805911676811582
36,145,0.30773169542544276,0.2264271216584086
37,150,0.3086422042070718,0.22454725914673102
38,155,0.3033560706598119,0.22167343934157185
39,160,0.3047573099084105,0.222236332925425
40,165,0.30520776992998644,0.22297909853673642
41,170,0.3037971680125461,0.22200502226005822
42,175,0.3213859761690254,0.23592907722627185
43,180,0.3213045726000033,0.2350818264747101
44,185,0.3170100507731767,0.2324218984149845
45,190,0.31325646948715863,0.22937774218560253
46,195,0.309821323889005,0.22623690599390872
47,200,0.3084463523163385,0.22490516843567346
