,acc_class
0,0.33799999952316284
1,0.11599999666213989
2,0.19599999487400055
3,0.12600000202655792
4,0.10799999535083771
5,0.11999999731779099
6,0.13199999928474426
7,0.10599999874830246
8,0.07000000029802322
9,0.15600000321865082
10,0.18799999356269836
11,0.1639999896287918
12,0.025999998673796654
13,0.3319999873638153
14,0.18400000035762787
15,0.08999999612569809
16,0.07000000029802322
17,0.07400000095367432
18,0.2919999957084656
19,0.0819999948143959
20,0.11400000005960464
21,0.0819999948143959
22,0.2019999921321869
23,0.49399998784065247
24,0.10799999535083771
25,0.14399999380111694
26,0.13199999928474426
27,0.09799999743700027
28,0.14800000190734863
29,0.06399999558925629
30,0.11999999731779099
31,0.12999999523162842
32,0.10799999535083771
33,0.13199999928474426
34,0.18199999630451202
35,0.06799999624490738
36,0.14800000190734863
37,0.17799998819828033
38,0.1419999897480011
39,0.15199999511241913
40,0.16599999368190765
41,0.17999999225139618
42,0.14399999380111694
43,0.1379999965429306
44,0.09999999403953552
45,0.13599999248981476
46,0.1939999908208847
47,0.1599999964237213
48,0.08999999612569809
49,0.09999999403953552
50,0.053999997675418854
51,0.1459999978542328
52,0.25200000405311584
53,0.07800000160932541
54,0.1419999897480011
55,0.08799999952316284
56,0.12199999392032623
57,0.14399999380111694
58,0.019999999552965164
59,0.12799999117851257
60,0.19599999487400055
61,0.10999999940395355
62,0.14800000190734863
63,0.1599999964237213
64,0.05999999865889549
65,0.10799999535083771
66,0.15399999916553497
67,0.04399999976158142
68,0.15799999237060547
69,0.12999999523162842
70,0.15600000321865082
71,0.1379999965429306
72,0.15799999237060547
73,0.06799999624490738
74,0.1119999960064888
75,0.08399999886751175
76,0.1119999960064888
77,0.1459999978542328
78,0.11599999666213989
79,0.07000000029802322
80,0.19200000166893005
81,0.09799999743700027
82,0.1939999908208847
83,0.13599999248981476
84,0.0819999948143959
85,0.1119999960064888
86,0.20799998939037323
87,0.11800000071525574
88,0.10999999940395355
89,0.1419999897480011
90,0.20399999618530273
91,0.053999997675418854
92,0.11800000071525574
93,0.1419999897480011
94,0.1119999960064888
95,0.17399999499320984
96,0.10399999469518661
97,0.10399999469518661
98,0.08399999886751175
99,0.08399999886751175
100,0.1459999978542328
101,0.18599998950958252
102,0.12999999523162842
103,0.1119999960064888
104,0.11400000005960464
105,0.04399999976158142
106,0.11400000005960464
107,0.14399999380111694
108,0.1639999896287918
109,0.10999999940395355
110,0.12600000202655792
111,0.14800000190734863
112,0.21400000154972076
113,0.12799999117851257
114,0.08999999612569809
115,0.1679999977350235
116,0.1379999965429306
117,0.09600000083446503
118,0.1340000033378601
119,0.08799999952316284
120,0.12399999797344208
121,0.03799999877810478
122,0.10999999940395355
123,0.1419999897480011
124,0.21599999070167542
125,0.14000000059604645
126,0.08799999952316284
127,0.11800000071525574
128,0.1340000033378601
129,0.1459999978542328
130,0.11800000071525574
131,0.09399999678134918
132,0.15199999511241913
133,0.14800000190734863
134,0.18599998950958252
135,0.1599999964237213
136,0.09200000017881393
137,0.09200000017881393
138,0.1419999897480011
139,0.14399999380111694
140,0.07800000160932541
141,0.10999999940395355
142,0.08999999612569809
143,0.11400000005960464
144,0.0559999980032444
145,0.1459999978542328
146,0.15199999511241913
147,0.11400000005960464
148,0.1639999896287918
149,0.13199999928474426
150,0.06399999558925629
151,0.1379999965429306
152,0.09999999403953552
153,0.17399999499320984
154,0.057999998331069946
155,0.09999999403953552
156,0.171999990940094
157,0.07400000095367432
158,0.04600000008940697
159,0.1379999965429306
160,0.14000000059604645
161,0.12999999523162842
162,0.06199999898672104
163,0.23999999463558197
164,0.17399999499320984
165,0.12199999392032623
166,0.10599999874830246
167,0.12199999392032623
168,0.1379999965429306
169,0.12399999797344208
170,0.07800000160932541
171,0.12600000202655792
172,0.07800000160932541
173,0.1459999978542328
174,0.08399999886751175
175,0.09600000083446503
176,0.1599999964237213
177,0.10999999940395355
178,0.07199999690055847
179,0.09200000017881393
180,0.10399999469518661
181,0.17599999904632568
182,0.12199999392032623
183,0.14000000059604645
184,0.23399999737739563
185,0.07599999755620956
186,0.21799999475479126
187,0.12799999117851257
188,0.10599999874830246
189,0.25999999046325684
190,0.1379999965429306
191,0.22199998795986176
192,0.08799999952316284
193,0.1119999960064888
194,0.12799999117851257
195,0.17000000178813934
196,0.2019999921321869
197,0.14999999105930328
198,0.23799999058246613
199,0.14800000190734863
