Epoch,Correct,Total,Accuracy
10,20987,31918,0.6575
11,21783,31918,0.6825
12,22657,31918,0.7099
13,22908,31918,0.7177
14,23501,31918,0.7363
15,23044,31918,0.722
16,23955,31918,0.7505
17,23562,31918,0.7382
18,23333,31918,0.731
19,23822,31918,0.7464
20,24253,31918,0.7599
21,23581,31918,0.7388
22,23963,31918,0.7508
23,23445,31918,0.7345
24,23781,31918,0.7451
25,23976,31918,0.7512
26,23914,31918,0.7492
27,23455,31918,0.7349
28,22929,31918,0.7184
29,25118,31918,0.787
30,23589,31918,0.7391
31,24133,31918,0.7561
32,23868,31918,0.7478
33,24858,31918,0.7788
34,25787,31918,0.8079
35,25020,31918,0.7839
36,23458,31918,0.7349
37,24865,31918,0.779
38,22495,31918,0.7048
39,24818,31918,0.7776
40,25116,31918,0.7869
41,23819,31918,0.7463
42,25186,31918,0.7891
43,26441,31918,0.8284
44,22413,31918,0.7022
45,25381,31918,0.7952
46,25635,31918,0.8032
47,25797,31918,0.8082
48,24453,31918,0.7661
49,16524,31918,0.5177
50,22372,31918,0.7009
51,25297,31918,0.7926
52,24437,31918,0.7656
53,23249,31918,0.7284
54,25127,31918,0.7872
55,25404,31918,0.7959
56,24357,31918,0.7631
57,23144,31918,0.7251
58,21571,31918,0.6758
59,23381,31918,0.7325
60,20745,31918,0.6499
61,26132,31918,0.8187
62,25923,31918,0.8122
63,25749,31918,0.8067
64,23703,31918,0.7426
65,25725,31918,0.806
66,26424,31918,0.8279
67,20685,31918,0.6481
68,17475,31918,0.5475
69,24694,31918,0.7737
70,26162,31918,0.8197
71,23828,31918,0.7465
72,25813,31918,0.8087
73,25294,31918,0.7925
74,25109,31918,0.7867
75,26730,31918,0.8375
76,25275,31918,0.7919
77,26135,31918,0.8188
78,23106,31918,0.7239
79,23897,31918,0.7487
80,26375,31918,0.8263
81,25167,31918,0.7885
82,26479,31918,0.8296
83,26422,31918,0.8278
84,26264,31918,0.8229
85,21280,31918,0.6667
86,24230,31918,0.7591
87,24755,31918,0.7756
88,26709,31918,0.8368
89,26145,31918,0.8191
90,26087,31918,0.8173
91,26619,31918,0.834
92,21950,31918,0.6877
93,26141,31918,0.819
94,27278,31918,0.8546
95,26239,31918,0.8221
96,26968,31918,0.8449
97,27713,31918,0.8683
98,21051,31918,0.6595
99,27152,31918,0.8507
