,pca_variance_class
0,0.2101783903121689
1,0.24598103910203833
2,0.19541094469539463
3,0.1950990754487182
4,0.2029146543511769
5,0.20204882853416836
6,0.20480846428992855
7,0.22587499079527462
8,0.2225728145091531
9,0.22737097897725908
